Key,Content
unit_name_157,骷髏法師
unit_skill_desc_156_1,對多個敵人造成傷害。
unit_skill_name_156_1,萬劍歸宗
unit_desc_156,枯骨王座的執政官：索命前鋒，以萬刃收割靈魂。
unit_name_152,骷髏收割者
unit_desc_152,枯骨王座的執政官：索命前鋒，以萬刃收割靈魂。
unit_skill_name_152_1,萬劍歸宗
unit_skill_desc_152_1,對多個敵人造成傷害。
unit_desc_153,枯骨王座的執政官：幽冥奧術師，以冥火彈幕壓制敵人。
unit_name_153,骷髏法師
unit_skill_desc_154_1,物理防禦提升。
unit_name_154,骷髏騎士
unit_desc_154,枯骨王座的執政官：鐵壁守護者，以重盾穩固陣地。
unit_skill_name_154_1,防禦增幅
unit_skill_name_154_2,貫星槍陣
unit_skill_desc_154_2,對多個敵人造成傷害。
unit_skill_name_154_3,盾牌反擊
unit_skill_desc_154_3,擊退並傷害周圍敵人。
unit_name_155,骷髏領主
unit_desc_155,枯骨王座的執政官：至高主宰，在枯骨王座之上裁決生者的末日。
unit_skill_name_155_1,防禦增幅
unit_skill_desc_155_1,物理防禦提升。
unit_skill_name_155_2,天幕劍雨
unit_skill_desc_155_2,對多個敵人造成傷害。
unit_skill_name_155_3,盾牌反擊
unit_skill_desc_155_3,擊退並傷害周圍敵人。
unit_skill_name_155_4,近衛召喚
unit_desc_157,枯骨王座的執政官：幽冥奧術師，以冥火彈幕壓制敵人。
unit_skill_desc_155_4,"召喚骷髏收割者、 骷髏法師。"
unit_skill_name_157_1,深淵彈幕
unit_skill_desc_157_1,對多個敵人造成傷害。
unit_desc_140,誕生於永恆颶風的核心，風暴領主是蒼天之怒的化身。
overworld_batting_btn,
feat_unlock_5,經驗值等級{0}級解鎖
res_name_1140,能量
res_desc_1140,能量用於參與大戰場玩法。
overworld_marching_btn,探索中…
overworld_prob_title,陣營積分產出
gameplay_tab_title_2,最近遊玩
season_start_in_format,距離開始：{0}
gameplay_tab_title_empty_2,暫無遊玩記錄
gameplay_tab_title_10001,今日熱門
gameplay_tab_title_10002,精選玩法
gameplay_tab_title_10003,推薦
season_end_in_format,距離結束：{0}
gameplay_tab_title_empty_1,快去收藏玩法吧！
lineup_style_skin_access_10001,活動獎勵
lineup_style_skin_access_9001,活動獎勵
lineup_style_skin_access_8001,活動獎勵
lineup_style_skin_access_7001,活動獎勵
lineup_style_skin_name_10,星輝鏈路
lineup_style_skin_name_9,火焰符文
lineup_style_skin_name_8,秩序矩陣
lineup_style_skin_name_7,流金紋章
overworld_chat_prefix_0,[陣營]
overworld_chat_prefix_1,[戰區]
light_dark_pack_title_1,曙光裝扮包
light_dark_pack_title_3,暗影裝扮包
light_dark_pack_desc_1,光輝加身，橫掃黑暗！
light_dark_pack_desc_3,暗夜降臨，吞噬光明！
rarity_6,至臻
res_name_168,暗夜拾光·銘牌
team_err_645,玩家之間戰鬥版本不匹配
team_err_692,房間人數已超過該玩法的上限
team_err_649,無法加入該房間。
team_err_693,玩家等級不足
team_err_643,房間已解散
battle_analysis_attr_7,爆發
battle_analysis_attr_6,持續作戰
battle_analysis_attr_5,單體傷害
battle_analysis_attr_4,範圍傷害
battle_analysis_attr_3,控場
lucky_flop_tip_msg,"超級幸運時刻活動開啟！
(1) 活動期間使用金幣招募可獲得超級幸運值（不再獲得普通幸運值）。
(2) 累計超級幸運值可參與超級幸運時刻，亦可用寶石提前參與。
(3) 活動結束後，超級幸運值將清空。
(4) 每輪獎池含限定神話、非限定神話、傳奇、史詩士兵及資源。
(5) 大獎（神話士兵）全部獲取後獎池刷新。
(6) 每日最多可翻10輪。"
unit_skin_rarity_5,神話
unit_skin_rarity_6,至臻
unit_skin_rarity_1,普通
unit_skin_rarity_2,稀有
unit_skin_rarity_3,史詩
unit_skin_rarity_4,傳奇
title_skin_default_name,基礎行軍稱號
battle_result_report_effect_source_4,敬請期待。
battle_result_report_effect_source_5,敬請期待。
battle_result_report_effect_source_6,敬請期待。
battle_result_report_effect_source_7,敬請期待。
battle_result_report_effect_source_3,敬請期待。
name_effect_source_5,敬請期待。
name_effect_source_6,敬請期待。
name_effect_source_7,敬請期待。
name_effect_source_8,敬請期待。
name_effect_source_2,敬請期待。
name_effect_source_4,敬請期待。
name_effect_source_3,敬請期待。
name_effect_source_1,敬請期待。
name_effect_source_desc,預設使用。
name_effect_default_name,基礎暱稱銘牌
title_skin_source_desc,預設使用。
battle_result_report_effect_source_2,敬請期待
custom_res_tab_name_8,暱稱名牌
clan_war_slg_member_rank_sort_4,BOSS挑戰次數
clan_war_slg_member_rank_sort_5,士氣值
clan_war_slg_member_rank_sort_3,紅色能量
unit_skill_desc_43_1,死亡後對隨機一個敵方單位造成傷害。
unit_skill_name_43_1,死亡飛彈
battle_result_report_effect_default_name,基本播報
battle_result_report_effect_source_1,敬請期待
res_name_768,幻紫流光·銘牌
res_name_668,蔚藍流光·銘牌
res_name_568,猩紅流光·銘牌
res_name_468,翡翠流光·銘牌
res_name_368,耀金流光·銘牌
res_name_770,幻紫鋒矢·播報
res_name_670,翠綠鋒銳·播報
res_name_570,耀金星環·播報
res_name_470,藍晶矩陣·播報
res_name_370,炎龍吐息·播報
res_name_270,霜龍咆哮·播報
res_name_170,預設
res_name_268,巨龍之威·銘牌
res_name_300040169,蝮蛇·行軍
res_name_300030169,戰狼·行軍
res_name_300020169,狂獅·行軍
res_name_300010169,蒼鷹·行軍
res_name_469,幽林青蔓·行軍
res_name_369,凜冬寒冰·行軍
res_name_269,驚雷破空·行軍
res_name_169,天火燎原·行軍
res_name_868,幻紫流光·銘牌
unit_desc_336,因風暴而生的小小石頭精靈。
unit_desc_337,一個小小的石頭精靈，被風暴賦予了魔法能量。
unit_desc_338,一隻生於風暴之中，背部帶刺的甲蟲。
unit_desc_321,擁有風元素親和力的元素螃蟹。
battle_result_report_effect_default_desc,預設使用。
title_effect_source_1,敬請期待
unit_name_336,風暴之靈
unit_name_337,風暴元素
unit_name_338,風暴蟲
unit_desc_335,掌控風暴的元素戰士，能提升周圍單位的閃避、物理抗性以及風抗性。
battle_title_name_1,龍裔雙生
unit_name_335,風暴戰士
ad_firework_pack_title,煙花禮包
unit_name_718,恩典牧師
unit_skill_desc_625_1,"戰鬥開始時優先閃現到射手身邊造成範圍傷害。  
[協作模式]：每次攻擊有機率對大範圍敵人造成中等傷害。"
unit_skill_desc_851_3,"裂地跳劈 傷害提升。"
unit_skill_desc_658_1,僅對攻擊速度低於0.8的敵人，造成範圍傷害。
emoji_access_1001,敬請期待
emoji_access_1004,敬請期待
emoji_access_1005,敬請期待
emoji_name_1001,地脈術士：不可饒恕！
res_name_100153,地脈術士：不可饒恕！
emoji_name_1004,毒菇刺客：太可惡了！
emoji_name_1005,毒菇刺客：計畫通！
res_name_100453,毒菇刺客：太可惡了！
res_name_100553,毒菇刺客：計畫通！
res_name_270143,幸運骰子
res_name_280143,墜落方塊
emoji_access_1011,敬請期待
emoji_access_1006,敬請期待
emoji_access_1009,敬請期待
emoji_access_1010,敬請期待
emoji_access_1026,巨龍爭鋒簽到專屬
emoji_access_1025,巨龍爭鋒簽到專屬
event_center_event_exclusive,活動專屬
camp_season_bp_purchase_desc,完成賽季試煉，解鎖豐厚獎勵！
camp_season_bp_extra_desc,"累積更多賽季積分以領取額外獎勵！
（解鎖光暗對決通行證後生效）"
camp_season_bp_name,光暗對決通行證
sign_in_title_5,光暗對決簽到
task_context_30049,神諭者最高等級達{0}
task_context_13004,獲取<color=#EC6D26>{0}</color>名士兵
camp_season_info_desc_2,"歡迎來到光暗對決！

在這片被撕裂的戰場上，光明與黑暗的力量正不斷碰撞——
光明士兵<color=#BD6200>逐光獵手</color>堅守光明榮耀，黑暗士兵<color=#8D46DD>死靈法師</color>追隨暗黑之力。

兩大陣營勢不兩立，戰爭一觸即發。
選擇你的陣營，投身試煉與戰鬥，為陣營爭奪榮耀，並贏取豐厚獎勵！

<color=#FF6657>1.個人積分與陣營積分</color>
透過完成試煉任務、參與日常玩法，以及獲取與培養士兵，均可獲得個人積分。
其中，日常玩法與士兵養成獲得的積分設有每日上限。

你的每一分努力，都會轉化為陣營的力量——個人積分將同步計入陣營積分，推動陣營不斷壯大，向勝利邁進！

<color=#FF6657>2.階段挑戰</color>
賽季將分為多個階段推進，在不同階段中，光明與黑暗將獲得各自的力量加持（賽季結束後失效）：

<color=#BD6200>光明</color>陣營：
【第一階段】：所有射手攻擊力提升<color=#EC6D26>1%</color>
【第二階段】：所有射手攻擊力提升<color=#EC6D26>3%</color>
【第三階段】：所有射手攻擊力提升<color=#EC6D26>5%</color>

<color=#8D46DD>黑暗</color>陣營：
【第一階段】：所有法師攻擊力提升<color=#EC6D26>1%</color>
【第二階段】：所有法師攻擊力提升<color=#EC6D26>3%</color>
【第三階段】：所有法師攻擊力提升<color=#EC6D26>5%</color>

隨著戰局推進，陣營之力將逐漸覺醒，戰鬥也將愈發激烈！

<color=#FF6657>3.獎勵機制</color>
累積積分可解鎖通行證獎勵，同時玩家將與小組玩家共同參與積分排名，每階段結束時進行結算，排名越高獎勵越豐厚！

賽季結束後將比較雙方陣營總積分，高分陣營將贏得最終勝利，並解鎖更豐厚的陣營獎勵！

僅貢獻達到要求的玩家可獲得陣營獎勵，個人貢獻越高，獎勵也越豐厚！"
send_camp_season_2_1_content,"親愛的指揮官：

光暗對決已圓滿落幕！

恭喜你！你選擇了<color=#8D46DD>死靈法師</color>陣營，並帶領陣營取得了最終勝利！

在這場激烈的爭霸中，你個人貢獻了 <color=#FF6657>{0}</color> 積分，展現了非凡的實力與勇氣。

您的陣營獎勵已隨此訊息發送，請及時領取。

感謝你的熱情參與——期待下次再次見證你的榮耀！

此致，
戰爭公司物流部"
send_camp_season_2_0_content,"親愛的指揮官：

光暗對決已圓滿落幕！

雖然你所在的<color=#8D46DD>死靈法師</color>陣營未能取得最終勝利，但你在活動期間依然貢獻了 <color=#FF6657>{0}</color> 積分，展現了勇氣與堅持。

您的陣營獎勵已隨此消息發送，請及時領取。

感謝你的熱情投入——期待下次你帶領陣營再創輝煌！

此致，
戰爭公司物流部"
send_camp_season_1_0_content,"親愛的指揮官：

光暗對決已圓滿落幕！

雖然您所在的<color=#BD6200>逐光獵手</color>陣營未能取得最終勝利，但您在活動期間依然貢獻了 <color=#FF6657>{0}</color> 積分，展現了勇氣與堅持。

您的陣營獎勵已隨此訊息發送，請及時領取。

感謝您的熱情投入——期待下次您帶領陣營再創輝煌！

此致，
戰爭公司物流部"
send_camp_season_1_1_content,"親愛的指揮官：

光暗對決已圓滿落幕！

恭喜您！您選擇了<color=#BD6200>逐光獵手</color>陣營，並帶領陣營取得了最終勝利！在這場激烈的爭霸中，您個人貢獻了 <color=#FF6657>{0}</color> 積分，展現了非凡的實力與勇氣。

您的陣營獎勵已隨此消息發送，請及時領取。

感謝您的熱情參與——期待下次再次見證您的榮耀！

此致，
戰爭公司物流部"
camp_season_show_desc_2_2,你已加入<color=#DBADFF>死靈法師</color>！
camp_season_choose_desc_2,<color=#FFE000>逐光獵手</color>或<color=#DBADFF>死靈法師</color>！
camp_season_select_desc_1_2,你將加入<color=#FFE000>逐光獵手</color>！
camp_season_select_desc_2_2,你將會加入<color=#DBADFF>死靈法師</color>！
camp_season_show_desc_1_2,你已加入<color=#FFE000>逐光獵手</color>！
send_camp_season_2_0_title,死靈法師陣營獎勵
send_camp_season_1_1_title,逐光獵手陣營獎勵
send_camp_season_1_0_title,逐光獵手陣營獎勵
send_camp_season_2_1_title,死靈法師陣營獎勵
camp_season_buff_bubble_desc_1_4,"總體 射手"
camp_season_buff_bubble_desc_2_4,"總體 法師"
camp_season_buff_desc_1_4,"總體 射手"
camp_season_title_2,光暗對決
camp_season_buff_desc_2_4,"總體 法師"
overworld_prefix_5,
overworld_prefix_7,
task_context_53015,得到<color=#EC6D26>{0}</color>個逐光獵手
task_context_63015,得到<color=#EC6D26>{0}</color>個死靈法師
task_context_54006,使用逐光獵手或死靈法師在冒險模式造成<color=#EC6D26>{0}</color>傷害
task_context_54007,使用逐光獵手或死靈法師在競技場造成<color=#EC6D26>{0}</color>傷害
task_context_54008,使用逐光獵手或死靈法師在狩獵中造成<color=#EC6D26>{0}</color>傷害
task_context_54009,使用逐光獵手或死靈法師在無限之戰中造成<color=#EC6D26>{0}</color>傷害
task_context_51007,使用逐光獵手或死靈法師進行<color=#EC6D26>{0}</color>場無限戰爭
task_context_51003,使用逐光獵手或死靈法師累計造成<color=#EC6D26>{0}</color>傷害
task_context_51004,使用逐光獵手或死靈法師進行<color=#EC6D26>{0}</color>場冒險模式戰鬥
task_context_51005,使用逐光獵手或死靈法師進行<color=#EC6D26>{0}</color>場競技場
task_context_51006,使用逐光獵手或死靈法師進行<color=#EC6D26>{0}</color>場狩獵
task_context_63008,死靈法師最高等級達<color=#EC6D26>{0}</color>
task_context_63007,死靈法師最高等級達<color=#EC6D26>{0}</color>
task_context_63003,死靈法師最高等級達<color=#EC6D26>{0}</color>
task_context_63004,死靈法師最高等級達<color=#EC6D26>{0}</color>
task_context_63005,死靈法師最高等級達<color=#EC6D26>{0}</color>
task_context_63006,死靈法師最高等級達<color=#EC6D26>{0}</color>
task_context_53008,逐光獵手最高等級達<color=#EC6D26>{0}</color>
task_context_53004,逐光獵手最高等級達<color=#EC6D26>{0}</color>
task_context_53005,逐光獵手最高等級達<color=#EC6D26>{0}</color>
task_context_53006,逐光獵手最高等級達<color=#EC6D26>{0}</color>
task_context_53007,逐光獵手最高等級達<color=#EC6D26>{0}</color>
task_context_53003,逐光獵手最高等級達<color=#EC6D26>{0}</color>
unit_skin_name_70604,浪漫收藏家服飾
unit_skin_name_73404,魅夜舞者服飾
unit_skin_name_74204,偷心獵手服飾
unit_skin_name_70304,焰冰主宰服飾
emoji_access_1032,敬請期待
chatBubble_frame_access_18,敬請期待
chatBubble_frame_access_19,敬請期待
emoji_access_1030,敬請期待
emoji_access_1031,敬請期待
emoji_access_1027,敬請期待
emoji_access_1028,敬請期待
emoji_access_1029,敬請期待
res_name_100653,焰火劍客：別惹我！
res_name_100953,戰爭女神：不可饒恕！
res_name_101053,戰爭女神：我很喜歡！
res_name_101153,戰爭女神：在這裡！
team_recruitment_cond_mod_5,
team_recruitment_cond_mod_hint_5,
team_recruitment_title,
team_recruitment_title_cond,
team_recruitment_cond_on,
team_recruitment_cond_off,
team_err_647,
task_context_12002,進行<color=#EC6D26>{0}</color>場冒險模式戰鬥
task_context_11002,消耗<color=#EC6D26>{0}</color>顆寶石
task_context_10002,修改你的<color=#EC6D26>頭像</color>
snap_refresh_full,
delete_friend_msg,您確定要刪除該好友嗎？
progress,進度：{0}
task_context_11006,在冒險、協作或競技場中擊敗<color=#EC6D26>{0}</color>個敵人
train_challenge_level_31058,"暗影女巫的挑戰-高級 I"
train_challenge_level_31059,"暗影女巫的挑戰-高級 II"
train_challenge_level_31060,"暗影女巫的挑戰-高級 III"
train_challenge_level_31054,"小丑的挑戰-高級 III"
train_challenge_level_31055,暗影女巫的挑戰-初級
train_challenge_level_31056,"暗影女巫的挑戰-中級 I"
train_challenge_level_31057,"暗影女巫的挑戰-中級 II"
train_challenge_level_31053,"小丑的挑戰-高級 II"
train_challenge_level_31044,"岩石督軍的挑戰-中級 I"
train_challenge_level_31045,"岩石督軍的挑戰-中級 II"
train_challenge_level_31046,"岩石督軍的挑戰-高級 I"
train_challenge_level_31047,"岩石督軍的挑戰-高級 II"
train_challenge_level_31048,"岩石督軍的挑戰-高級 III"
train_challenge_level_31049,小丑的挑戰-初級
train_challenge_level_31050,"小丑的挑戰-中級 I"
train_challenge_level_31051,"小丑的挑戰-中級 II"
train_challenge_level_31052,"小丑的挑戰-高級 I"
train_challenge_level_31041,"太陽賢者的挑戰-高級 II"
train_challenge_level_31042,"太陽賢者的挑戰-高級 III"
train_challenge_level_31043,岩石督軍的挑戰-初級
train_challenge_level_31034,"逐光獵手的挑戰-高級 I"
train_challenge_level_31037,太陽賢者的挑戰-初級
train_challenge_level_31038,"太陽賢者的挑戰-中級 I"
train_challenge_level_31039,"太陽賢者的挑戰-中級 II"
train_challenge_level_31040,"太陽賢者的挑戰-高級 I"
train_challenge_level_31035,"逐光獵手的挑戰-高級 II"
train_challenge_level_31036,"逐光獵手的挑戰-高級 III"
train_challenge_level_31024,"烈刃行者的挑戰-高級 III"
train_challenge_level_31025,死靈法師的挑戰-初級
train_challenge_level_31026,"死靈法師的挑戰-中級 I"
train_challenge_level_31027,"死靈法師的挑戰-中級 II"
train_challenge_level_31028,"死靈法師的挑戰-高級 I"
train_challenge_level_31029,"死靈法師的挑戰-高級 II"
train_challenge_level_31030,"死靈法師的挑戰-高級 III"
train_challenge_level_31031,逐光獵手的挑戰-初級
train_challenge_level_31032,"逐光獵手的挑戰-中級 I"
train_challenge_level_31033,"逐光獵手的挑戰-中級 II"
train_challenge_level_31014,"流火飛刃的挑戰-中級 I"
train_challenge_level_31015,"流火飛刃的挑戰-中級 II"
train_challenge_level_31016,"流火飛刃的挑戰-高級 I"
train_challenge_level_31017,"流火飛刃的挑戰-高級 II"
train_challenge_level_31018,"流火飛刃的挑戰-高級 III"
train_challenge_level_31019,烈刃行者的挑戰-初級
train_challenge_level_31020,"烈刃行者的挑戰-中級 I"
train_challenge_level_31021,"烈刃行者的挑戰-中級 II"
train_challenge_level_31022,"烈刃行者的挑戰-高級 I"
train_challenge_level_31023,"烈刃行者的挑戰-高級 II"
train_challenge_level_31013,流火飛刃的挑戰-初級
unit_desc_131,巨型翼甲蟲，不僅身懷致命劇毒，更能召喚蜂擁而至的同類。
unit_desc_307,
unit_desc_308,
unit_desc_309,
unit_desc_310,
unit_desc_311,
unit_desc_312,
unit_desc_313,
unit_desc_314,
unit_desc_315,
unit_desc_316,
unit_desc_317,
unit_desc_318,
unit_desc_319,
unit_desc_320,
unit_desc_322,
unit_desc_327,
unit_desc_328,
unit_desc_329,
unit_desc_334,
unit_desc_130,
unit_skill_desc_130_1,
unit_skill_desc_130_2,
unit_skill_desc_130_3,
unit_skill_desc_131_1,
unit_skill_desc_131_2,
unit_skill_desc_131_3,
unit_desc_132,
unit_skill_desc_132_1,
unit_skill_desc_132_2,
unit_skill_desc_132_3,
unit_skill_desc_133_1,
unit_skill_desc_133_2,
unit_skill_desc_133_3,
unit_desc_134,
unit_skill_desc_134_1,
unit_skill_desc_134_2,
unit_skill_desc_134_3,
unit_desc_135,
unit_skill_desc_135_1,
unit_skill_desc_135_2,
unit_skill_desc_135_3,
unit_desc_136,
unit_skill_desc_136_1,
unit_skill_desc_136_2,
unit_skill_desc_136_3,
unit_skill_desc_137_1,
unit_skill_desc_137_2,
unit_skill_desc_137_3,
unit_desc_138,
unit_skill_desc_138_1,
unit_skill_desc_138_2,
unit_skill_desc_138_3,
unit_desc_139,
unit_skill_desc_139_1,
unit_skill_desc_139_2,
unit_skill_desc_139_3,
unit_skill_desc_31_1,
unit_skill_desc_31_2,
unit_skill_desc_31_3,
unit_skill_desc_32_1,
unit_skill_desc_32_2,
unit_skill_desc_32_3,
unit_skill_desc_50_1,
unit_skill_desc_50_2,
unit_skill_desc_50_3,
unit_skill_desc_58_1,
unit_skill_desc_58_2,
unit_skill_desc_58_3,
unit_name_339,
unit_desc_339,
unit_name_340,
unit_desc_340,
unit_name_341,
unit_desc_341,
unit_desc_330,
unit_desc_331,
unit_desc_332,
unit_desc_333,
unit_desc_304,
unit_desc_305,
unit_desc_306,
res_name_171,稱號：龍裔雙生
custom_res_tab_name_9,擊殺橫幅
custom_res_tab_name_7,行軍稱號
event_center_category_name_2,即將開始的活動
unit_skill_desc_850_1,對多個目標造成傷害。
infinity_war_form_name_2000047,"無限鏖戰 VI"
infinity_war_form_name_2000046,"無限鏖戰 V"
infinity_war_form_name_2000048,"無限鏖戰 VII"
infinity_war_form_name_2000039,"無限激戰 V"
infinity_war_form_name_2000040,"無限激戰 VI"
infinity_war_form_name_2000041,"無限激戰 VII"
infinity_war_form_name_2000042,"無限鏖戰 I"
infinity_war_form_name_2000043,"無限鏖戰 II"
infinity_war_form_name_2000044,"無限鏖戰 III"
infinity_war_form_name_2000045,"無限鏖戰 IV"
infinity_war_form_name_2000037,"無限激戰 III"
infinity_war_form_name_2000038,"無限激戰 IV"
infinity_war_form_name_2000027,"無限深入 VII"
infinity_war_form_name_2000028,"無限突破 I"
infinity_war_form_name_2000029,"無限突破 II"
infinity_war_form_name_2000030,"無限突破 III"
infinity_war_form_name_2000031,"無限突破 IV"
infinity_war_form_name_2000032,"無限突破 V"
infinity_war_form_name_2000033,"無限突破 VI"
infinity_war_form_name_2000034,"無限突破 VII"
infinity_war_form_name_2000035,"無限激戰 I"
infinity_war_form_name_2000036,"無限激戰 II"
infinity_war_form_name_2000022,"無限深入 II"
infinity_war_form_name_2000023,"無限深入 III"
infinity_war_form_name_2000024,"無限深入 IV"
infinity_war_form_name_2000025,"無限深入 V"
infinity_war_form_name_2000026,"無限深入 VI"
infinity_war_form_name_2000018,"無限初探 V"
infinity_war_form_name_2000019,"無限初探 VI"
infinity_war_form_name_2000020,"無限初探 VII"
infinity_war_form_name_2000021,"無限深入 I"
infinity_war_form_name_2000017,"無限初探 IV"
infinity_war_form_name_2000014,"無限初探 I"
infinity_war_form_name_2000015,"無限初探 II"
infinity_war_form_name_2000016,"無限初探 III"
today_highest,今日最高
frame_access_11,巨龍爭鋒潮汐領主陣營通行證專屬
frame_access_12,巨龍爭鋒烈焰主宰陣容通行證專屬
frame_access_2,巨龍爭鋒活動簽到專屬
frame_access_13,第18季戰鬥通行證專屬
frame_access_18,第23季戰鬥通行證專屬
frame_access_15,第20季戰鬥通行證專屬
frame_access_16,第21季戰鬥通行證專屬
frame_access_24,第27季戰鬥通行證專屬
frame_access_22,第25季戰鬥通行證專屬
frame_access_17,第22季戰鬥通行證專屬
frame_access_23,第26季戰鬥通行證專屬
frame_access_21,第24季戰鬥通行證專屬
frame_access_1,第14季戰鬥通行證專屬
frame_access_5,第19季戰鬥通行證專屬
frame_access_6,第11季戰鬥通行證專屬
frame_access_9,第16季戰鬥通行證專屬
frame_access_3,第15季戰鬥通行證專屬
frame_access_4,第17季戰鬥通行證專屬
res_name_290143,機械荒原
res_name_300143,燈影如夢
res_name_310143,童夢樂園
res_name_320143,沙漠王朝
res_name_330143,熾焰遠徵
res_name_340143,光暗對決
res_name_260143,死靈侵襲
frame_access_34,第29季戰鬥通行證專屬
res_name_102553,地脈術士：勝券在握！
res_name_102653,霧影射手：射程覆蓋！
res_name_102753,蠻族暴君：一爪解決！
res_name_250143,逐光鋒芒
res_name_102853,旋律編織者：節奏開始！
res_name_102953,重砲先鋒：鎖定目標！
res_name_103053,獅鷲騎士：空降登場！
res_name_103153,水靈巫師：進入狀態！
res_name_103253,暗月女皇：閃亮登場！
frame_access_30,敬請期待
frame_access_31,敬請期待
frame_access_32,第28季戰鬥通行證專屬
frame_access_33,敬請期待
frame_access_25,光暗通行證專屬
frame_access_26,光暗通行證專屬
frame_access_27,網頁商場專屬
frame_access_28,網頁商場專屬
unit_skin_name_74906,暗影君主服飾
res_name_1854,逐光鋒芒
res_name_1954,死靈侵襲
unit_skin_name_70305,曙光女王服飾
unit_skin_name_74405,光明護衛服飾
unit_skin_name_74606,幽冥女王服飾
snap_recipe_btn,羈絆召喚
ready_finish,準備完成
strategy_info_tip,戰術啟動後，位於特定格位的單位將在戰鬥開始時躍遷至目標區域，並於著陸後進入戰鬥。
strategy_info_title,戰術
game_mode_rank_rule_tips_4,構築隊伍，召喚神話，贏下5回合積分戰！
game_mode_rule_4,"王牌對決玩法規則

回合核心：每局共 5 個回合，在部署準備時間內，您需從三組中選擇一組士兵，將其部署至陣上。

卡牌限制： 發牌將受到個人等級劃分的段位限制，確保您在當前階段獲得公平的對局體驗。

神話機制： 收集指定的普通、稀有、史詩、傳奇卡牌，可啟動神話兵。配方士兵不會消失，將與生成的神話兵一同戰鬥。

獲勝判定： 每回合勝利可獲得積分（第1回合1分，遞增至第5回合5分），5回合結束後總積分最高者獲勝。"
game_main_title_4,王牌對決
game_mode_name_4,王牌對決
snap_recipes_success_tips,羈絆觸發！{0}召喚{1}
snap_recipes_title,羈絆召喚
enemy_side,對手
battle_time,戰鬥時間
ready_time,準備時間
round_index,回合
hero_moving_effect_skin_name_3000401,蝮蛇
hero_moving_effect_skin_name_3000301,戰狼
hero_moving_effect_skin_name_3000201,狂獅
hero_moving_effect_skin_name_3000101,蒼鷹
hero_moving_effect_skin_name_0,行軍皮膚
unit_name_723,幽靈隕石
unit_attr_1430,迴避抵抗
unit_name_1001,深冬寒雪
unit_name_1002,極晝暴雨
unit_name_1003,深秋落葉
unit_name_1004,狂風峽谷
unit_name_1005,繽紛花海
unit_name_1006,西部荒原
unit_name_1007,鴉鳴墓園
unit_name_1008,晨曦微光
unit_name_1013,熔岩煉獄
unit_name_1012,極地冰原
unit_name_1011,森之律動
unit_name_1009,聖潔力場
unit_name_1010,鋼鐵意志
unit_name_1014,重岩之地
unit_name_1015,無盡颶風
unit_name_1016,英靈神殿
unit_name_1018,極北邊境
unit_name_711,亡骨槍手
synergy_detail_info,羈絆是為神話士兵打造的頂級構築策略。每賽季輪換多種組合，玩家集齊3名特定神話士兵即可激活強力羈絆效果，釋放大範圍傷害、控制或增益技能。透過提升士兵等級和強化卡片，可進一步增強羈絆威力，助你輕鬆應對高波次挑戰！
lineup_reco_settings_info,"點擊軍營中的士兵可將其一鍵上陣到推薦位置；點擊軍營頁戰場格子會自動上陣該位置的推薦士兵。


此功能不適用於<color=#EC6D26>競技場防守</color>陣容與<color=#EC6D26>公會戰</color>陣容。"
black_market_info,"黑市活動限時開放，士兵卡牌、成長資源禮包與全服限量遊戲皮膚等你搶購！


1. 禮包限時、限量發售，玩家可用寶石<color=#EC6D26>刷新</color>貨架搶購心儀商品。

2. 活動中，玩家會被分配至不同小組，每個小組內的商品庫存<color=#EC6D26>獨立</color>計算。

3. 活動期間有多輪<color=#EC6D26>補貨</color>，持續帶來驚喜大獎！


距活動結束還剩<color=#EC6D26>{0}</color>，抓住機會，刷新貨架，贏取超級大獎！"
clan_gift_title_info,"1.購買包含公會贈禮的禮包後，系統會自動向公會發放贈禮。


2.僅加入公會滿 <color=#EC6D26>{0}</color> 小時的成員可領取入會後他人發送的贈禮。每名成員每日最多可領取 <color=#EC6D26>{1}</color> 個公會贈禮。贈禮有領取期限，過期後將無法領取。


3.公會成員領取自己發送的贈禮不受入會時長限制。"
camp_season_info_desc,"歡迎來到巨龍爭鋒！
遠古巨龍<color=#B34141>烈焰主宰</color>與<color=#1474A5>潮汐領主</color>從沉睡中蘇醒，兩個陣營勢不兩立。選擇你的陣營，完成試煉與戰鬥，推動巨龍成長，為陣營爭奪榮耀與豐厚獎勵！

1.個人積分與陣營積分
完成試煉任務、參與日常玩法、獲取或養成士兵，均可累計個人積分。其中，通過日常玩法及士兵養成獲得的積分設有每日上限。
個人積分將同步轉化為陣營積分，助力所屬陣營的巨龍不斷成長！

2.階段挑戰
賽季將分為多個階段進行，所屬陣營的主題士兵（烈焰主宰與潮汐領主）將在不同階段獲得專屬強化buff，賽季結束後失效：
【第一階段】：攻擊力提升<color=#EC6D26>5%</color>
【第二階段】：攻擊力提升<color=#EC6D26>7%</color>
【第三階段】：攻擊力提升<color=#EC6D26>10%</color>

3.獎勵機制
累計積分可解鎖通行證獎勵，同時玩家將與小組玩家共同參與積分排名，每階段結束時進行結算，排名越高獎勵越豐厚！
賽季結束後將比較雙方陣營總積分，高分陣營將贏得最終勝利，並解鎖更豐厚的陣營獎勵！
僅貢獻達到要求的玩家可獲得陣營獎勵，個人貢獻越高，獎勵也越豐厚！"
