Key,Content
clan_war_rule_info,"مرحبًا بكم في صيد القبيلة! الوحوش الصاعدة من الهاوية تدمر هذه الجزيرة التي كانت جميلة ذات يوم. اجمعوا قواكم، وادفعوا الأهوال إلى الوراء، وانضموا إلى مسابقة الصيد بين القبائل — اقتلوا الوحوش لجمع النقاط والحصول على مكافآت غنية.

1. النقاط الشخصية
تكسب النقاط من خلال مهاجمة أي مربعة على الخريطة.
إذا كانت المربعة التي تهاجمها مملوكة لقبيلتك، فستتم مضاعفة النقاط التي تكسبها.

2. نقاط القبيلة
يتم تحويل كل نقطة يكتسبها عضو في القبيلة إلى نقاط قبيلة بنسبة ثابتة.
عندما يُهزم الأعداء الذين يحتلون مربعة مملوكة للقبيلة، تحصل القبيلة أيضًا على مكافأة إضافية ثابتة من نقاط القبيلة.

3. مكافآت تقدم القبيلة
عندما تقوم قبيلتك بتطهير عدد تراكمي محدد من المربعات، ستحصل القبيلة أيضًا على مكافأة إضافية ثابتة من نقاط القبيلة.

4. صعوبة المربعات
تأتي المربعات بمستويات صعوبة متنوعة؛ المربعات الأكثر صعوبة تضم أعداءً أكثر قوة.
عندما تُهزم مربعة، سيتم ترقيتها إلى مستوى صعوبة أعلى. الصعوبة القصوى للسهول هي [صعب]، بينما الصعوبة القصوى للهضاب هي [جنوني].

5. مكافأة النقاط
بما أن المربعة تتعرض لهجمات متعددة، فإن كمية النقاط المكتسبة من تلك المربعة تزداد.
يوصى بتركيز هجمات القبيلة على مربعة واحدة.

6. المكافآت
تنافس لتربح مستويين من الجوائز: مكافآت تصنيف القبيلة ومكافآت التصنيف الشخصي. تُمنح المكافآت بناءً على القبيلة التي تنتمي إليها عند انتهاء الحدث. إذا غادرت قبيلتك قبل انتهاء الحدث، فسيتم إعادة تعيين نقاطك الشخصية إلى الصفر."
sec,ثانية
unit_skill_name_775_3,"سحب نفس التنين"
forge_stone_discount_title,"خصم ترقية القوات!"
unit_skill_desc_765_2,"يسبب ضررًا فرديًا مرتين ويمنح الاختفاء."
unit_skill_name_744_3,"بلودفاير إيدج"
unit_skill_name_637_2,"الرعد الساحق"
todays_highest_format,"أعلى اليوم: <color=#FFE000>{0}</color>"
claim,المطالبة
wave_rank_info,"الموجة {0}"
lucky_bouns,"الرسم المحظوظ"
coop_challenge,تعاوني
task_context_70014,"المشاركة في صيد العشيرة"
unit_name_635,"حارس المدى"
leave,خروج
unit_skill_desc_744_2,"توجد فرصة للهجمات لاستعادة صحة المستخدم عند الإصابة.
[اللعب التعاوني]: يزيد من ضرر المهارة."
unit_skill_desc_637_3,"زيادة ضرر المهارة."
unit_skill_desc_637_2,"يزيد من مدة صعق المهارة."
unit_name_749,"ملك الفرسان"
unit_skill_desc_628_2,"زيادة عدد الرهانات في المهارة."
unit_skill_desc_628_1,"لكل هجوم فرصة لرمي عدة أوتاد تصعق الأعداء حول الهدف بشكل مؤقت."
skill_tag_3,احتمالية
unit_skill_desc_657_1,"عند الموت، يُلحق ضررًا ذا أولوية بالدعم ويُقلل من سرعة هجومهم؛ وتُسبب الأهداف ذات السرعة المنخفضة ضرر منطقة (AoE) إضافي وتأثيرات تقليل سرعة هجوم إضافية."
unit_skill_desc_719_2,"زيادة فرصة تفعيل المهارة."
unit_skill_name_719_2,"القدرة النارية الكاملة"
unit_skill_desc_720_2,"يزيد من ضرر المهارة واحتمالية تفعيلها."
unit_skill_desc_700_2,"زيادة فرصة تفعيل المهارة."
unit_skill_desc_643_2,"تعزيز التأثيرات من المهارة."
unit_skill_desc_627_3,"زيادة فرصة تفعيل المهارة."
unit_skill_desc_626_3,"زيادة فرصة تفعيل المهارة."
unit_skill_desc_623_2,"زيادة فرصة تفعيل المهارة."
unit_skill_desc_618_2,"زيادة فرصة تفعيل المهارة."
unit_skill_desc_784_3,"بعد استخدام المهارة {0} مرات، يزيد ضرر المهارة بشكل دائم بنسبة {1} (يتم التفعيل مرة واحدة فقط)."
unit_skill_desc_786_3,"عندما يصل تراكم الضرر إلى الحد الأقصى، يؤدي استخدام المهارة إلى تقليل مقاومة الماء للأعداء في المنطقة المستهدفة بمقدار {0} لمدة {1} ثانية."
unit_skill_desc_761_2,"بعد استخدام المهارة، يزداد الهجوم الخاص بك بمقدار {0} لمدة {1} ثانية."
unit_skill_desc_754_3,"استخدام المهارة يقلل من مقاومة الماء بمقدار {0}، ويستمر لمدة {1} ثانية."
unit_skill_desc_760_2,"بعد استخدام المهارة، تزيد الهجوم بنسبة {0} لمدة {1} ثانية."
unit_skill_desc_758_3,"استخدام المهارة يُبطئ الأعداء بنسبة {0}، لمدة {1} ثانية."
hero_rarity_4,ملحمي
rarity_3,ملحمي
box_rarity_4,ملحمي
unit_skill_name_1609_1,"تستدعي شقًا عند العدو صاحب أعلى نقاط صحة، وتُلحق ضررًا مساحيًا."
basic,أساسي
frame_upgrade_2,"أنفق {0} من الأحجار الأبدية لترقية إطار صورتك الرمزية إلى مستوى أعلى!"
task_context_30162,"استخدم فريقًا كاملاً من القوات الأسطورية ذات المستوى 9"
task_context_30161,"استخدم فريقًا كاملاً من القوات الأسطورية ذات المستوى 6"
task_context_11033,"استخدم تاجر لتسبب أكثر من <color=#EC6D26>{0}</color> ضرر في الحرب اللانهائية"
task_context_11044,"استخدم أوراكل لإلحاق ضرر يزيد عن <color=#EC6D26>{0}</color> في الساحة"
task_context_13035,"استخدم رامي السهام لتوجيه أكثر من <color=#EC6D26>{0}</color> ضرر في المغامرة"
task_context_13036,"استخدم رامي السهام لإلحاق ضرر يزيد عن <color=#EC6D26>{0}</color> في الساحة"
name_length_tips_format,"يرجى استخدام {0}-{1} حرفًا للقبك"
task_context_11018,"استلم <color=#EC6D26>{0}</color> خشب من البناء"
quest,مهام
emoji_name_1008,"مبارز اللهب: متهور"
lineup_preference_bubble_desc,"1. ستقوم ميزة النشر التلقائي بنشر الوحدات بناءً على القوالب المهنية المحددة في تفضيلات التشكيلة.

2. تؤثر تفضيلات التشكيلة على <color=#EC6D26>المساعدة الذكية للثكنات</color>، والتي تمكّن من:
- النقر على جندي في الثكنات ينشره فورًا في الموضع الموصى به.
- النقر على خانة في ساحة المعركة في الثكنات ينشر الجندي الموصى به تلقائيًا لتلك الخانة.
- ملاحظة: المساعدة الذكية للثكنات غير متاحة لتشكيلات الدفاع في الساحة أو في حرب النقابة."
unit_skill_desc_743_1,"اقفز نحو رماة الأعداء والسحرة، واحصل على دفاع جسدي واستفزاز الأعداء المحيطين.  
[تعاوني]: يسبب ضرراً كبيراً للأعداء في منطقة متوسطة."
unit_skill_desc_740_1,"عند بدء المعركة، يطلق رصاصة عالية الضرر، مما يتسبب في أضرار جسيمة لهدف واحد."
unit_skill_desc_711_1,"يسبب ضررًا عاليًا للهدف الفردي ويزيد من قوة الهجوم بشكل دائم. يمكن تكديس مكافأة قوة الهجوم"
unit_desc_13,"صخور واعية، مخلوقات تتمتع بالصلابة والقوة."
radar_info,"يعرض مخطط الرادار قدرات التشكيلة العامة في مختلف الأبعاد.
الصلابة: القدرة على تحمل الضرر
التحكم: القدرة على الحد من أداء الخصم
المنطقة: القدرة على إلحاق الضرر بالمنطقة
الفردي: القدرة على إلحاق الضرر بالهدف الواحد
الاستدامة: القدرة على الاستمرار في القتال
الانفجار: القدرة على إحداث تأثير سريع"
battle_analysis_attr_2,الصمود
unit_tag_5,الصمود
unit_skill_desc_746_1,"اقفز إلى المحارب الصديق الذي يملك أقل نسبة من الصحة وامنحه درعًا.
[تعاوني]: يلحق ضررًا كبيرًا بالأعداء في منطقة واسعة محيطة ويصيبهم بالشلل لفترة متوسطة."
unit_skill_desc_742_3,"يزيد من قوه الهجوم تدريجياً بمرور الوقت."
skill_attr_13,"نسبة الشفاء"
unit_skill_desc_845_1,"أولويّة للوحدات الساحر والرامي لإلحاق ضرر مستمر متوسط وتطبيق تأثير جذب في منطقة واسعة."
task_context_30023,"فزت في {0} معركة في الساحة"
task_context_30024,"الفوز في {0} من معارك الساحة"
task_context_30025,"الفوز في {0} من معارك الساحة"
task_context_40002,"فزت بمعارك الساحة <color=#EC6D26>{0}</color> مرة"
you_won,"لقد فزت"
task_context_41001,"فاز بــ <color=#EC6D26>{0}</color> معارك المغامرة"
task_context_41002,"لقد فزت في <color=#EC6D26>{0}</color> معارك الساحة"
task_context_40001,"فاز بمعارك المغامرة <color=#EC6D26>{0}</color>"
task_context_41007,"فاز بمعارك المغامرة <color=#EC6D26>{0}</color>"
task_context_40006,"فاز بمعارك المغامرة <color=#EC6D26>{0}</color>"
task_context_40007,"فاز في معارك الساحة <color=#EC6D26>{0}</color>"
task_context_40017,"فزت بمعارك المغامرة <color=#EC6D26>{0}</color>"
task_context_40025,"فاز في معارك المغامرة <color=#EC6D26>{0}</color>"
task_context_40026,"فاز بمعارك الساحة <color=#EC6D26>{0}</color>"
task_context_41028,"فاز بعدد <color=#EC6D26>{0}</color> من معارك المغامرة"
task_context_41029,"فاز بـ <color=#EC6D26>{0}</color> من معارك الساحة"
task_context_40018,"فاز بمعارك الساحة <color=#EC6D26>{0}</color>"
task_context_41019,"فاز في معارك المغامرة <color=#EC6D26>{0}</color>"
task_context_41020,"فاز في معارك الساحة <color=#EC6D26>{0}</color>"
task_context_41008,"فزت في <color=#EC6D26>{0}</color> من معارك الساحة"
unit_skill_desc_638_1,"يقوم بالشحن لفترة قصيرة لاستدعاء نيزك ضخم، مما يسبب ضررًا كبيرًا في منطقة واسعة.
[تعاون]: يسبب ضررًا في المنطقة للأعداء ويقلل المقاومة البدنية ويبطئ الحركة."
unit_tag_desc_2,"مسافة هجوم متوسطة المدى، مناسبة لمنتصف ساحة المعركة، وعادة ما تتمتع هذه الوحدات بوظائف متعددة."
unit_skill_desc_748_2,"يزيد من سرعة هجوم الذات بشكل طفيف بعد قتل العدو."
unit_skill_desc_748_1,"ابحث عن الساحر ذو الصحة العالية أولاً، وتسبب في ضرر كبير لأهداف فردية وصمت.
[التعاون]: يسبب ضررًا كبيرًا للأعداء ذوي الصحة المنخفضة."
task_context_11031,"استخدم تاجر لإلحاق ضرر يزيد عن <color=#EC6D26>{0}</color> في الصيد"
task_context_11032,"استخدم الكشاف لإحداث ضرر يزيد عن <color=#EC6D26>{0}</color> في الصيد"
task_context_11030,"استخدم الكشاف لإلحاق أكثر من <color=#EC6D26>{0}</color> ضرر في الساحة"
task_context_11029,"استخدم تاجر لتسبب أكثر من <color=#EC6D26>{0}</color> من الضرر في الساحة"
task_context_11034,"استخدم الكشاف لتلحق ضرر يزيد عن <color=#EC6D26>{0}</color> في الحرب اللانهائية."
task_context_11028,"استخدم الكشاف لإلحاق أكثر من <color=#EC6D26>{0}</color> ضرر في المغامرة"
task_context_11027,"استخدم تاجر لتُسبب أضرار تزيد عن <color=#EC6D26>{0}</color> في المغامرة"
task_context_12037,"استخدم استراتيجي لإحداث ضرر يزيد عن <color=#EC6D26>{0}</color> في الساحة"
task_context_12036,"استخدم محارب لإلحاق ضرر يتجاوز <color=#EC6D26>{0}</color> في المغامرة"
task_context_13037,"استخدم رامي السهام لإلحاق أكثر من <color=#EC6D26>{0}</color> ضرر في الصيد"
task_context_13038,"استخدم رامي السهام ليسبب أكثر من <color=#EC6D26>{0}</color> ضرر في الحرب اللانهائية"
social_pref_setting_3,"قبول طلب الصداقة"
social_pref_not_enable_2,"هذا اللاعب لا يقبل التحديات من العشيرة"
social_pref_setting_2,"قبول مبارزة العشيرة"
social_pref_setting_1,"اقبل دعوة التعاون"
unit_skill_desc_703_1,"استدعي عاصفة ثلجية في البداية، لتسبب ضررًا كبيرًا على مساحة واسعة مع مرور الوقت وتبطئ الأعداء."
unit_name_657,"الحصن الحديدي"
unit_name_637,"فارس جريفون"
slg_tile_train,تجربة
train,تجربة
send,إرسال
infinity_war_rule_desc,"مرحبًا بكم في تحدي حرب اللانهاية! واجهوا أعداء أقوى بشكل متزايد يعيدون الظهور بلا نهاية وادفعوا ضرركم إلى الحد الأقصى.

1. تحصلون على {0} محاولات مجانية يوميًا، مع محاولات إضافية غير محدودة.

2. يتم تجميع اللاعبين حسب القوة والأداء؛ المجموعات الأعلى تكسب جوائز أفضل.

3. يتم إعادة تعيين لوحة المراكز الخاصة بالمجموعة يوميًا، وترتيبها حسب أعلى ضرر في مباراة واحدة. يتم توزيع الجوائز بعد كل إعادة تعيين.

4. وتعمل لوحة المراكز العالمية في مواسم مدتها 7 أيام، وترتيب اللاعبين حسب إجمالي أعلى ضرر يومي. تُمنح الجوائز عند نهاية الموسم.

5. الغش مثل تعديل البيانات أو استغلال الأخطاء محظور ويعاقب عليه بشدة.
"
diff_format_4,مجنون
share,مشاركة
unit_skill_name_1617_1,"يمنح تعزيزًا هائلاً لسرعة الهجوم لـ 3 قوات ذات أعلى قوة هجوم."
unit_name_1617,"طاقة وحشية"
event_center_sub_title,"الجائزة الكبرى"
unit_skill_name_765_2,"ضربة الظل"
unit_skill_desc_765_1,"يدخل وضع التخفي عند بدء المعركة (يتجاهله الأعداء)؛ ويمنح الأولوية لوحدات تاجر."
unit_skill_desc_765_3,"ازداد ضرر المهارة."
unit_skill_name_765_1,"حجب الظل"
unit_name_765,جوكر
train_challenge_level_31010,"تحدي بون غانر - متقدم I"
train_challenge_level_31009,"تحدي بون غانر - متوسط II"
train_challenge_level_31008,"تحدي بون غانر - متوسط I"
train_challenge_level_31007,"تحدي بون غانر - مبتدئ"
train_challenge_level_31011,"تحدي بون غانر - متقدم II"
train_challenge_level_31012,"تحدي بون غانر - متقدم III"
res_type_34,جنود
unit_name_1611,
unit_name_1612,
unit_name_1613,
unit_name_1614,
unit_name_1615,
unit_name_1616,
unit_name_1618,
unit_name_1619,
unit_name_1620,
unit_skill_name_1611_1,
unit_skill_name_1612_1,
unit_skill_name_1613_1,
unit_skill_name_1614_1,
unit_skill_name_1615_1,
unit_skill_name_1616_1,
unit_skill_name_1618_1,
unit_skill_name_1619_1,
unit_skill_name_1620_1,
unit_skill_name_1611_1_tag,
unit_skill_name_1612_1_tag,
unit_skill_name_1613_1_tag,
unit_skill_name_1614_1_tag,
unit_skill_name_1615_1_tag,
unit_skill_name_1616_1_tag,
unit_skill_name_1618_1_tag,
unit_skill_name_1619_1_tag,
unit_skill_name_1620_1_tag,
unit_skill_desc_783_1,"استدعِ 4 من قوات الهياكل العظمية التي تهاجم الأعداء؛ يمكن استخدام المهارة حتى 5 مرات."
unit_skill_desc_783_2,"تمت زيادة عدد الهياكل العظمية المستدعاة إلى 6."
unit_skill_desc_783_3,"تقليل فترة تهدئة المهارة."
unit_name_783,"مستحضر الأرواح"
slg_watch_players,"مشاهدة: {0}"
ad_inst_pack_title,"عرض خاص!"
leave_spectating_tips,
unit_skill_name_851_3,"قوة الجرف"
unit_skill_name_848_1,"تطهير مقدس"
unit_skill_name_848_2,"وابل خفيف"
unit_skill_name_848_3,"الشفاء المشع"
unit_skill_name_849_1,"المنطقة الشمسية"
unit_skill_name_849_2,وهج
unit_skill_name_849_3,"القوة الشمسية"
unit_skill_name_850_1,"صدمة الظل"
unit_skill_name_850_2,"درع الشفق"
unit_skill_name_850_3,"اندفاع الظل"
unit_skill_name_851_1,"قفزة الأرض"
unit_skill_name_851_2,"وقفة الصخرة"
unit_skill_name_663_1,"ضربة قرمزيّة"
unit_skill_name_663_3,"الحافة الملتهبة"
unit_skill_name_664_1,"الاندفاع المتوهج"
unit_skill_name_664_3,"ضربات الصدى"
unit_skill_desc_851_2,"يصمد عند بدء المعركة لزيادة المقاومة لمدة."
unit_skill_desc_848_1,"يسبب ضررًا متواصلاً للمنطقة المحيطة بالأعداء القريبين ويشفي نفسه عندما تكون نقاط الصحة أقل من 50%."
unit_skill_desc_848_2,"يكتسب إطلاقًا متعددًا وتعزيزًا لقوة الهجوم عند تفعيل المهارة."
unit_skill_desc_848_3,"يزيد كمية العلاج."
unit_skill_desc_849_1,"يُسبب ضررًا جماعيًا مستمرًا صغير النطاق."
unit_skill_desc_849_2,"يزيد مدة المهارة."
unit_skill_desc_849_3,"القوة الشمسية ازداد ضرر المهارة"
unit_skill_desc_850_2,"يكتسب درعًا عند تفعيل المهارة."
unit_skill_desc_850_3,"يزيد الضرر."
unit_skill_desc_851_1,"يقفز نحو استراتيجي وحدات ويلحق ضررًا هائلاً على هدف واحد."
unit_skill_desc_663_1,"يعطي الأولوية لضربات منطقة متعددة ضد أعداء عشوائيين بالقرب من تاجر و الكشاف."
unit_skill_desc_663_2,"يلحق ضرر احتراق مستمر بالأعداء الذين تقل مقاومة النار لديهم عن 600."
unit_skill_desc_663_3,"ضربة قرمزيّة ازداد ضرر المهارة"
unit_skill_desc_664_1,"يعطي الأولوية لضربات متعددة أحادية الهدف ضد أعداء عشوائيين بالقرب من تاجر و الكشاف."
unit_skill_desc_664_2,"يُلحق ضررًا حارقًا مستمرًا بالأعداء ذوي مقاومة النار الأقل من 600."
unit_skill_desc_664_3,"يزيد مدة المهارة."
unit_name_664,"متجول ملتهب"
unit_name_663,"شرارة قرمزيّة"
unit_name_848,"باحث الضوء"
unit_name_849,"الحكيم الشمسي"
unit_name_850,"ساحرة الظل"
unit_name_851,"زعيم حرب الصخرة"
check_reward_claim_mode31_tp4,"هبة التحالف"
report_player_option_7,"صورة رمزية غير لائقة"
split_details_title,"تفاصيل الاستراتيجية"
strategy_name_22,رجوع
strategy_name_4,تقسيم
strategy_name_3,طعنة
strategy_name_2,التفاف
strategy_name_1,اندفاع
strategy_name_20,اندفاع
select_img,"اختر صورة"
avater_unlock_6,"ارفع صورة من ألبومك لاستخدامها كصورة رمزية مخصصة."
user_custom_avatar,"صورة رمزية مخصصة"
upload_avatar_fail_tip,"فشل التحميل. الرجاء المحاولة مرة أخرى لاحقًا"
upload_avatar_max_cnt,"تم الوصول إلى حد التحميل اليومي"
upload_avatar_fail_cond,"الرفع غير متاح: تم تجاوز الحد الأقصى أو لم يتم استيفاء المعايير"
avater_unlock_5,"يمكنك استخدام هذه الصورة الرمزية بعد الحصول على زي {0}."
report_clan_option_4,أخرى
report_clan_option_3,"وصف غير لائق"
report_clan_option_2,"اسم غير لائق"
report_clan_option_1,"صورة رمزية غير لائقة"
report_clan_title,تقرير
upload_avatar_success_tip,"تم رفع الصورة الرمزية بنجاح"
custom,مخصص
unit_desc_133,"مفترس مهيب من أعلى القمم، يُسخِّر قوة الزوابع البدائية. يستدعي الأعاصير لقمع الأعداء ويُبطئ سرعة هجومهم."
unit_desc_137,"خنفساء مجنحة متحولة تحلق في السحب. أجنحتها، المغطاة بقشرة متوهجة بضوء متدفق، يمكن أن تتفلز مؤقتًا لتمنح تعزيزًا هائلاً لجميع المقاومات."
strategy_switch_desc,"استراتيجية غير مدعومة. تم التبديل إلى الاندفاع."
strategy_unavailable_title,"استراتيجية غير متوفرة"
daily_limit_format,"لا تُظهر اليوم"
strategy_info_content_1,"البلاط الأزرق/الأخضر: مناطق الانطلاق (ستنفذ الوحدات هنا القفزة)."
strategy_info_content_2,"البلاط الأحمر: مناطق الهبوط (المواقع المستهدفة للقفزة التكتيكية)."
strategy_info_content_3,"المناطق الرمادية الداكنة: مناطق انتشار قياسية لكلا الجانبين."
over_world_watch_title,"مناطق الحرب"
overworld_watch_room_name,"منطقة الحرب {0}"
overworld_watch_players,"مشاهدة: {0}"
attributes,الصفات
attr_val_1080,دفاع
equip_attr_1080,دفاع
invalid_def_formation_tips,"لا يمكن أن يكون تشكيل الدفاع فارغًا"
unit_recall_not_allowed,"لا يمكن أن يكون خط الدفاع فارغًا"
recall_all_def_confirm_msg,"سيتم الاحتفاظ بوحدة واحدة للدفاع. هل تريد استرجاع الآخرين؟"
notify_func_3,دفاع
layout_def,دفاع
overworld_room_name,
id_code_desc,"رمز الأمان هذا ضروري للتحقق من هويتك. من أجل سلامة حسابك، لا تشاركه مع الآخرين واحتفظ به في مكان آمن."
id_code_title,"رمز الأمان"
env_style_desc_1,"تتغير تعويذات الساحرة العالمية كل موسم. استخدم تعزيزات المعركة هذه لإتقان استراتيجيتك!"
unit_name_1017,"عالم الأسرار"
unit_skill_desc_1001_1,"يقلل سرعة الحركة لجميع الوحدات."
unit_skill_desc_1002_1,"يزيد سرعة شحن الطاقة لجميع الوحدات بنسبة 20%."
unit_skill_desc_1003_1,"جميع الوحدات تستعيد 2% من الحد الأقصى لنقاط الصحة كل ثانية."
unit_skill_desc_1004_1,"يزيد سرعة هجوم جميع الوحدات."
unit_skill_desc_1005_1,"يزيد نقاط الصحة القصوى لجميع الوحدات بنسبة 20%."
unit_skill_desc_1006_1,"يقلل من دقة جميع الوحدات بنسبة 10%."
unit_skill_desc_1007_1,"يقوم بإسكات جميع الوحدات في الميدان بشكل دوري."
unit_skill_desc_1008_1,"جميع الوحدات تستعيد 20 طاقة عند بدء المعركة."
unit_skill_desc_1009_1,"تكتسب جميع الوحدات درعًا في بداية المعركة."
unit_skill_desc_1010_1,"يزيد المقاومة الجسدية لجميع الوحدات."
unit_skill_desc_1011_1,"يزيد مقاومة الخشب لجميع الوحدات."
unit_skill_desc_1012_1,"يزيد مقاومة الماء لجميع الوحدات."
unit_skill_desc_1013_1,"تزيد مقاومة النار لجميع الوحدات."
unit_skill_desc_1014_1,"يزيد مقاومة الأرض لجميع الوحدات."
unit_skill_desc_1015_1,"يزيد مقاومة الرياح لجميع الوحدات."
unit_skill_desc_1016_1,"يزيد قوة الهجوم لجميع وحدات [محارب]."
unit_skill_desc_1017_1,"يزيد من قوة هجوم جميع وحدات [ساحر]."
unit_skill_desc_1018_1,"يزيد قوة هجوم جميع وحدات [القناص]."
unit_skill_name_1001_1,"ثبات الصقيع"
unit_skill_name_1002_1,"غمر مائي"
unit_skill_name_1003_1,"بعث الخريف"
unit_skill_name_1004_1,"رياح سريعة"
unit_skill_name_1005_1,"درع الأزهار"
unit_skill_name_1006_1,"عمى الغبار"
unit_skill_name_1007_1,"نذير شؤم"
unit_skill_name_1008_1,"جاهز للمعركة"
unit_skill_name_1009_1,"درع تآزري"
unit_skill_name_1010_1,"حاجز جسدي"
unit_skill_name_1011_1,"حماية الخضرة"
unit_skill_name_1012_1,"درع جليدي"
unit_skill_name_1013_1,"لهيب الصمود"
unit_skill_name_1015_1,"درع الرياح"
unit_skill_name_1014_1,"صخرة الروح"
unit_skill_name_1017_1,"مد المانا"
unit_skill_name_1016_1,"روح المحارب"
unit_skill_name_1018_1,"عين النسر"
env_style_title_1,"عجائب الساحرة"
env_style_title_2,"دعوة قابض الأرواح"
env_style_desc_2,"يجدد الحصّاد عقده كل موسم. تتأثر جميع الوحدات بالتعزيزات العالمية – استخدم هذه القواعد لكسب الأفضلية!"
env_style_group_1_0,"هذا الموسم"
env_style_group_1_1,"الموسم التالي"
env_style_group_2_1,"الموسم التالي"
env_style_group_2_0,"هذا الموسم"
gift_bubble_desc_random,"عند الشراء، سيتم إرسال إشعار هدية إلى تحالفك تلقائيًا. الأعضاء الذين كانوا في التحالف لمدة لا تقل عن <color=#EC6D26>{0}</color> ساعة مؤهلون للمطالبة بمكافآت عشوائية، بما في ذلك <color=#EC6D26>{1}</color> والمزيد."
gift_bubble_desc_fixed,"عند الشراء، سيتم إرسال إشعار هدية إلى التحالف. يمكن للأعضاء الذين كانوا في التحالف لمدة <color=#EC6D26>{0}</color> ساعة أو أكثر المطالبة بـ <color=#EC6D26>{1}</color>."
ad_inst_gameplay_title,"قد يعجبك..."
skill_attr_9,"سرعة الحركة"
res_type_53,تعبير
res_type_54,"فقاعة الدردشة"
res_type_55,"مظهر المشهد"
res_type_56,"الصورة الرمزية"
unit_attr_1730,طاقة
skill_attr_info_13,"استشفاء بنسبة مئوية من أقصى نقاط صحة الهدف."
skill_attr_info_12,"المبلغ المحدد من الصحة التي تستعيدها هذه المهارة."
skill_attr_info_11,"مقدار الزيادة أو النقصان في قوة الهجوم."
skill_attr_info_10,"يزيد أو ينقص سرعة هجوم الهدف."
skill_attr_info_6,"أقصى مسافة يمكن إصابة الهدف عندها."
skill_attr_info_9,"يزيد أو ينقص سرعة حركة الهدف."
skill_attr_info_8,"مضاعف ضرر المهارة يعتمد على قوة هجوم الوحدة."
skill_attr_info_7,"إجمالي المقذوفات المطلقة لكل تفعيل مهارة واحد."
skill_attr_info_5,"حجم المنطقة المتأثرة؛ نصف قطر أكبر يصيب أهدافًا أكثر."
skill_attr_info_4,"نسبة تفعيل هذه المهارة بنجاح لكل إجراء."
skill_attr_info_3,"مدة بقاء تأثيرات المهارة نشطة في الميدان."
skill_attr_info_2,"المدة المطلوبة قبل إعادة استخدام المهارة."
skill_attr_info_1,"الطاقة المطلوبة أو المستهلكة لإطلاق هذه المهارة."
attr_info_36,"تكلفة الموارد المطلوبة لإرسال هذه الوحدة إلى المعركة."
attr_info_35,"تتلقى الوحدة ضررًا إضافيًا من هذا العنصر المحدد."
attr_info_3050,"يقلل ضرر الرياح الوارد بنسبة مئوية ثابتة."
attr_info_3020,"يقلل ضرر الماء الوارد بنسبة مئوية ثابتة."
attr_info_3040,"يقلل ضرر الأرض الوارد بنسبة مئوية ثابتة."
attr_info_3030,"يقلل الضرر الوارد من النار بنسبة مئوية ثابتة."
attr_info_3010,"يقلل الضرر الخشبي الوارد بنسبة مئوية ثابتة."
attr_info_1110,"أقصى مدى يمكن أن يصل إليه الهجوم الأساسي للوحدة."
attr_info_1100,"المسافة الجسدية التي تقطعها الوحدة في الثانية."
attr_info_1090,"عدد الهجمات المنفذة في الثانية."
attr_info_1080,"يقلل الضرر الجسدي الوارد بنسبة مئوية ثابتة."
attr_info_1070,"القيمة الأساسية التي تحدد مقدار الضرر الناتج عن الوحدة."
attr_info_1050,"مجموع الضرر الذي يمكن للوحدة تحمله قبل الهزيمة."
unit_bubble_basic,سمات
unit_attr_36,تكلفة
unit_attr_35,"نقطة ضعف"
skill_attr_info_27,"طبقة حماية إضافية تمتص الضرر قبل نقاط الصحة."
skill_attr_info_26,"أقصى مسافة مقطوعة أثناء تنفيذ المهارة."
skill_attr_info_25,"النوع المحدد من الأعداء الذي تستهدفه المهارة تلقائيًا."
skill_attr_info_24,"يعدّل نسبة تخفيض ضرر الرياح للهدف."
skill_attr_info_23,"يعدّل نسبة تخفيض ضرر الأرض للهدف."
skill_attr_info_22,"يعدّل نسبة تقليل ضرر النار للهدف."
skill_attr_info_21,"يعدّل نسبة تقليل ضرر الماء للهدف."
skill_attr_info_20,"يعدّل نسبة تخفيض ضرر الخشب للهدف."
skill_attr_info_19,"يُعدّل نسبة تخفيض الضرر الجسدي للهدف."
skill_attr_info_18,"يعدّل تخفيض الضرر لجميع أنواع العناصر."
skill_attr_info_17,"النوع العنصري للضرر الذي تلحقه المهارة."
skill_attr_info_16,"مدة تأثيرات التحكم مثل الصعق، الاستفزاز، أو الإسكات."
skill_attr_info_15,"التعزيز أو الإضعاف المطبق على السمات الأساسية للهدف."
skill_attr_info_14,"درع يعتمد على نسبة مئوية من نقاط الصحة القصوى للهدف."
equip_attr_1050,"نقاط الصحة"
attr_info_10001,
attr_info_10002,
attr_info_10003,
res_type_65,"زي الجندي"
magic_spell_lock_tips,"اذهب إلى صفحة بناء لترقية مرجل التعاويذ. بمجرد ترقيته، يمكنك تحضير التعويذات."
game_mode_rank_rule_tips_40,"قاتل. استولِ. انجُ.

اقتل الوحوش لكسب النقاط.
اصعد لوحة المتصدرين بأفضل نتيجة لك على الإطلاق.

عندما ينتهي الموسم—
فقط الأقوياء هم من يُتذكرون.
أما البقية فيُنسون."
play,العب
battle,العب
