Key,Content
send_camp_season_2_0_content,"เรียน ผู้บัญชาการ,

กิจกรรม ""แสงปะทะเงามืด"" ได้สิ้นสุดลงแล้วอย่างสวยงาม!

แม้ว่า <color=#8D46DD>เนโครแมนเซอร์</color>ฝ่ายทัพ ของท่านจะไม่ได้คว้าชัยชนะในท้ายที่สุด แต่ท่านก็ได้มีส่วนร่วมทำคะแนนไปถึง <color=#FF6657>{0}</color> แต้มในระหว่างกิจกรรม ซึ่งเป็นการพิสูจน์ให้เห็นถึงความกล้าหาญและความมุ่งมั่นของท่าน

รางวัลฝ่ายทัพของท่านได้ถูกจัดส่งไปพร้อมกับข้อความนี้แล้ว โปรดรับรางวัลของท่านโดยเร็ว

ขอขอบคุณสำหรับความพยายามของท่าน และเราหวังเป็นอย่างยิ่งว่าจะได้เห็นความเป็นผู้นำของท่านอีกครั้งในครั้งหน้า!

ด้วยความเคารพ,
War Inc. แผนกโลจิสติกส์"
send_camp_season_1_0_content,"เรียน ผู้บัญชาการ,

กิจกรรม ""แสงปะทะเงามืด"" ได้สิ้นสุดลงแล้ว!

แม้ว่า<color=#BD6200>ผู้แสวงหาแสง</color>ฝ่ายทัพของท่านจะไม่ได้รับชัยชนะในรอบสุดท้าย แต่ท่านยังคงร่วมสร้างผลงานไปทั้งสิ้น <color=#FF6657>{0}</color> คะแนนตลอดกิจกรรม ซึ่งแสดงให้เห็นถึงความกล้าหาญและความมุ่งมั่นที่แท้จริง

รางวัลสำหรับฝ่ายทัพของท่านได้ถูกส่งพร้อมกับข้อความนี้แล้ว โปรดรับรางวัลของท่านโดยเร็วที่สุด ขอบคุณสำหรับความทุ่มเทของท่าน—เราหวังว่าจะได้พบท่านอีกครั้งในฤดูกาลถัดไป!

ด้วยความเคารพ,
ฝ่ายพลาธิการ War Inc."
send_camp_season_1_1_content,"เรียน ผู้บัญชาการ,

กิจกรรม ""แสงปะทะเงามืด"" ได้สิ้นสุดลงแล้วอย่างสวยงาม! ขอแสดงความยินดีด้วย!

คุณได้เลือกฝ่ายทัพ <color=#BD6200>ผู้แสวงหาแสง</color> และนำพาฝ่ายของคุณไปสู่ชัยชนะอันยิ่งใหญ่! ในการต่อสู้อันดุเดือดครั้งนี้ คุณได้มีส่วนร่วมถึง <color=#FF6657>{0}</color> แต้ม แสดงให้เห็นถึงความแข็งแกร่งและความกล้าหาญอันโดดเด่น

รางวัลฝ่ายทัพของคุณได้ถูกส่งไปพร้อมกับข้อความนี้แล้ว โปรดรับรางวัลของคุณโดยเร็ว

ขอขอบคุณสำหรับการเข้าร่วมอันกระตือรือร้นของคุณ—เราหวังเป็นอย่างยิ่งที่จะได้เห็นความรุ่งโรจน์ของคุณอีกครั้ง!

ด้วยความเคารพ,
แผนกโลจิสติกส์ War Inc."
camp_season_show_desc_2_2,"คุณได้เข้าร่วม <color=#DBADFF>เนโครแมนเซอร์</color> แล้ว!"
camp_season_choose_desc_2,"<color=#FFE000>ผู้แสวงหาแสง</color> หรือ <color=#DBADFF>เนโครแมนเซอร์</color>!"
camp_season_select_desc_1_2,"คุณจะได้เข้าร่วม <color=#FFE000>ผู้แสวงหาแสง</color>!"
camp_season_select_desc_2_2,"คุณจะได้เข้าร่วม <color=#DBADFF>เนโครแมนเซอร์</color>!"
camp_season_show_desc_1_2,"คุณได้เข้าร่วม <color=#FFE000>ผู้แสวงหาแสง</color> แล้ว!"
send_camp_season_2_0_title,"รางวัลของฝ่าย เนโครแมนเซอร์"
send_camp_season_1_1_title,"รางวัลของฝ่าย ผู้แสวงหาแสง"
send_camp_season_1_0_title,"รางวัลของฝ่าย ผู้แสวงหาแสง"
send_camp_season_2_1_title,"รางวัลของฝ่าย เนโครแมนเซอร์"
camp_season_buff_bubble_desc_1_4,"ทั้งหมด พ่อค้า"
camp_season_buff_bubble_desc_2_4,"ทั้งหมด หน่วยสอดแนม"
camp_season_buff_desc_1_4,"ทั้งหมด พ่อค้า"
camp_season_title_2,แสงสว่างปะทะความมืด
camp_season_buff_desc_2_4,"ทั้งหมด หน่วยสอดแนม"
overworld_prefix_5,
overworld_prefix_7,
task_context_53015,"รับ <color=#EC6D26>{0}</color> ผู้แสวงหาแสง"
task_context_63015,"รับ <color=#EC6D26>{0}</color> เนโครแมนเซอร์"
task_context_54006,"สร้างความเสียหาย <color=#EC6D26>{0}</color> หน่วยโดยใช้ ผู้แสวงหาแสง หรือ เนโครแมนเซอร์ ในโหมดผจญภัย"
task_context_54007,"สร้างความเสียหาย <color=#EC6D26>{0}</color> โดยใช้ ผู้แสวงหาแสง หรือ เนโครแมนเซอร์ ในอารีน่า"
task_context_54008,"สร้างความเสียหาย <color=#EC6D26>{0}</color> โดยใช้ ผู้แสวงหาแสง หรือ เนโครแมนเซอร์ ในการล่าสัตว์"
task_context_54009,"สร้างความเสียหาย <color=#EC6D26>{0}</color> โดยใช้ ผู้แสวงหาแสง หรือ เนโครแมนเซอร์ ในเกม Infinite War"
task_context_51007,"เล่น Infinite War <color=#EC6D26>{0}</color> ครั้งด้วย ผู้แสวงหาแสง หรือ เนโครแมนเซอร์"
task_context_51003,"สร้างความเสียหาย <color=#EC6D26>{0}</color> หน่วยโดยใช้ ผู้แสวงหาแสง หรือ เนโครแมนเซอร์"
task_context_51004,"เล่นโหมดผจญภัย <color=#EC6D26>{0}</color> ครั้งด้วย ผู้แสวงหาแสง หรือ เนโครแมนเซอร์"
task_context_51005,"เล่น Arena <color=#EC6D26>{0}</color> ครั้งกับ ผู้แสวงหาแสง หรือ เนโครแมนเซอร์"
task_context_51006,"เล่นล่าสัตว์ <color=#EC6D26>{0}</color> ครั้งด้วย ผู้แสวงหาแสง หรือ เนโครแมนเซอร์"
task_context_63008,"เนโครแมนเซอร์ ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_63007,"เนโครแมนเซอร์ ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_63003,"เนโครแมนเซอร์ ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_63004,"เนโครแมนเซอร์ ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_63005,"เนโครแมนเซอร์ ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_63006,"เนโครแมนเซอร์ ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_53008,"ผู้แสวงหาแสง ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_53004,"ผู้แสวงหาแสง ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_53005,"ผู้แสวงหาแสง ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_53006,"ผู้แสวงหาแสง ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_53007,"ผู้แสวงหาแสง ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
task_context_53003,"ผู้แสวงหาแสง ระดับสูงสุดที่ถึง Lv.<color=#EC6D26>{0}</color>"
unit_skin_name_70604,ชุดนักสะสมสุดโรแมนติก
unit_skin_name_73404,เครื่องแต่งกายของแม่มดราตรี
unit_skin_name_74204,ชุดนักขโมยหัวใจ
unit_skin_name_70304,"ชุด Frostfire Overlord"
emoji_access_1032,"เร็วๆ นี้"
chatBubble_frame_access_18,"เร็วๆ นี้"
chatBubble_frame_access_19,"เร็วๆ นี้"
emoji_access_1030,"เร็วๆ นี้"
emoji_access_1031,"เร็วๆ นี้"
emoji_access_1027,"เร็วๆ นี้"
emoji_access_1028,"เร็วๆ นี้"
emoji_access_1029,"เร็วๆ นี้"
res_name_100653,"นักดวลเปลวไฟ: ถอยไป!"
res_name_100953,"เทพีแห่งสงคราม: ไม่อาจให้อภัยได้!"
res_name_101053,"เทพีแห่งสงคราม: ชอบมาก!"
res_name_101153,"เทพีแห่งสงคราม: มาทางนี้!"
team_recruitment_cond_mod_5,
team_recruitment_cond_mod_hint_5,
team_recruitment_title,
team_recruitment_title_cond,
team_recruitment_cond_on,
team_recruitment_cond_off,
team_err_647,
task_context_12002,"เล่นโหมดผจญภัย <color=#EC6D26>{0}</color> ครั้ง"
task_context_11002,"ใช้ <color=#EC6D26>{0}</color> อัญมณี"
task_context_10002,"เปลี่ยน <color=#EC6D26>รูปโปรไฟล์</color>"
snap_refresh_full,
delete_friend_msg,คุณต้องการลบผู้เล่นคนนี้ออกจากเพื่อนของคุณหรือไม่?
progress,"ความคืบหน้า: {0}"
task_context_11006,"ปราบ <color=#EC6D26>{0}</color> ศัตรูในโหมดผจญภัย, โหมดร่วมมือ หรืออารีน่า"
train_challenge_level_31058,"การท้าทายแม่มดเงา - ขั้นสูง I"
train_challenge_level_31059,"ความท้าทายแม่มดเงา - ขั้นสูง II"
train_challenge_level_31060,"ความท้าทายแม่มดเงา - ขั้นสูง III"
train_challenge_level_31054,"ความท้าทายโจ๊กเกอร์ - ขั้นสูง III"
train_challenge_level_31055,"ชาเลนจ์แม่มดเงา - มือใหม่"
train_challenge_level_31056,"ท้าทายแม่มดเงา – ระดับกลาง I"
train_challenge_level_31057,"ท้าทายแม่มดเงา - ระดับกลาง II"
train_challenge_level_31053,"ความท้าทายโจ๊กเกอร์ - ขั้นสูง II"
train_challenge_level_31044,"ท้าทายขุนศึกหิน – ระดับกลาง I"
train_challenge_level_31045,"ท้าทายขุนศึกหิน - ระดับกลาง II"
train_challenge_level_31046,"การท้าทายขุนศึกหิน - ขั้นสูง I"
train_challenge_level_31047,"ความท้าทายขุนศึกหิน - ขั้นสูง II"
train_challenge_level_31048,"ความท้าทายขุนศึกหิน - ขั้นสูง III"
train_challenge_level_31049,"ชาเลนจ์โจ๊กเกอร์ - มือใหม่"
train_challenge_level_31050,"ท้าทายโจ๊กเกอร์ – ระดับกลาง I"
train_challenge_level_31051,"ท้าทายโจ๊กเกอร์ - ระดับกลาง II"
train_challenge_level_31052,"การท้าทายโจ๊กเกอร์ - ขั้นสูง I"
train_challenge_level_31041,"ความท้าทายฤาษีสุริยะ - ขั้นสูง II"
train_challenge_level_31042,"ความท้าทายฤาษีสุริยะ - ขั้นสูง III"
train_challenge_level_31043,"ชาเลนจ์ขุนศึกหิน - มือใหม่"
train_challenge_level_31034,"การท้าทายผู้แสวงหาแสง - ขั้นสูง I"
train_challenge_level_31037,"ชาเลนจ์ฤาษีสุริยะ - มือใหม่"
train_challenge_level_31038,"ท้าทายฤาษีสุริยะ – ระดับกลาง I"
train_challenge_level_31039,"ท้าทายฤาษีสุริยะ - ระดับกลาง II"
train_challenge_level_31040,"การท้าทายฤาษีสุริยะ - ขั้นสูง I"
train_challenge_level_31035,"ความท้าทายผู้แสวงหาแสง - ขั้นสูง II"
train_challenge_level_31036,"ความท้าทายผู้แสวงหาแสง - ขั้นสูง III"
train_challenge_level_31024,"ความท้าทายนักพเนจรเปลวเพลิง - ขั้นสูง III"
train_challenge_level_31025,"ชาเลนจ์เนโครแมนเซอร์ - มือใหม่"
train_challenge_level_31026,"ท้าทายเนโครแมนเซอร์ – ระดับกลาง I"
train_challenge_level_31027,"ท้าทายเนโครแมนเซอร์ - ระดับกลาง II"
train_challenge_level_31028,"การท้าทายเนโครแมนเซอร์ - ขั้นสูง I"
train_challenge_level_31029,"ความท้าทายเนโครแมนเซอร์ - ขั้นสูง II"
train_challenge_level_31030,"ความท้าทายเนโครแมนเซอร์ - ขั้นสูง III"
train_challenge_level_31031,"ชาเลนจ์ผู้แสวงหาแสง - มือใหม่"
train_challenge_level_31032,"ท้าทายผู้แสวงหาแสง – ระดับกลาง I"
train_challenge_level_31033,"ท้าทายผู้แสวงหาแสง - ระดับกลาง II"
train_challenge_level_31014,"ท้าทายประกายสีชาด – ระดับกลาง I"
train_challenge_level_31015,"ท้าทายประกายสีชาด - ระดับกลาง II"
train_challenge_level_31016,"การท้าทายประกายสีชาด - ขั้นสูง I"
train_challenge_level_31017,"ความท้าทายประกายสีชาด - ขั้นสูง II"
train_challenge_level_31018,"ความท้าทายประกายสีชาด - ขั้นสูง III"
train_challenge_level_31019,"ชาเลนจ์นักพเนจรเปลวเพลิง - มือใหม่"
train_challenge_level_31020,"ท้าทายนักพเนจรเปลวเพลิง – ระดับกลาง I"
train_challenge_level_31021,"ท้าทายนักพเนจรเปลวเพลิง - ระดับกลาง II"
train_challenge_level_31022,"การท้าทายนักพเนจรเปลวเพลิง - ขั้นสูง I"
train_challenge_level_31023,"ความท้าทายนักพเนจรเปลวเพลิง - ขั้นสูง II"
train_challenge_level_31013,"ชาเลนจ์ประกายสีชาด - มือใหม่"
unit_desc_131,"แมลงปีกแข็งยักษ์ ที่ไม่เพียงแค่มีพิษร้ายแรง แต่ยังอัญเชิญฝูงบริวารของมันออกมาได้อีกด้วย"
unit_desc_307,
unit_desc_308,
unit_desc_309,
unit_desc_310,
unit_desc_311,
unit_desc_312,
unit_desc_313,
unit_desc_314,
unit_desc_315,
unit_desc_316,
unit_desc_317,
unit_desc_318,
unit_desc_319,
unit_desc_320,
unit_desc_322,
unit_desc_327,
unit_desc_328,
unit_desc_329,
unit_desc_334,
unit_desc_130,
unit_skill_desc_130_1,
unit_skill_desc_130_2,
unit_skill_desc_130_3,
unit_skill_desc_131_1,
unit_skill_desc_131_2,
unit_skill_desc_131_3,
unit_desc_132,
unit_skill_desc_132_1,
unit_skill_desc_132_2,
unit_skill_desc_132_3,
unit_skill_desc_133_1,
unit_skill_desc_133_2,
unit_skill_desc_133_3,
unit_desc_134,
unit_skill_desc_134_1,
unit_skill_desc_134_2,
unit_skill_desc_134_3,
unit_desc_135,
unit_skill_desc_135_1,
unit_skill_desc_135_2,
unit_skill_desc_135_3,
unit_desc_136,
unit_skill_desc_136_1,
unit_skill_desc_136_2,
unit_skill_desc_136_3,
unit_skill_desc_137_1,
unit_skill_desc_137_2,
unit_skill_desc_137_3,
unit_desc_138,
unit_skill_desc_138_1,
unit_skill_desc_138_2,
unit_skill_desc_138_3,
unit_desc_139,
unit_skill_desc_139_1,
unit_skill_desc_139_2,
unit_skill_desc_139_3,
unit_skill_desc_31_1,
unit_skill_desc_31_2,
unit_skill_desc_31_3,
unit_skill_desc_32_1,
unit_skill_desc_32_2,
unit_skill_desc_32_3,
unit_skill_desc_50_1,
unit_skill_desc_50_2,
unit_skill_desc_50_3,
unit_skill_desc_58_1,
unit_skill_desc_58_2,
unit_skill_desc_58_3,
unit_name_339,
unit_desc_339,
unit_name_340,
unit_desc_340,
unit_name_341,
unit_desc_341,
unit_desc_330,
unit_desc_331,
unit_desc_332,
unit_desc_333,
unit_desc_304,
unit_desc_305,
unit_desc_306,
res_name_171,"เหรียญตรา: ฝาแฝดกำเนิดมังกร"
custom_res_tab_name_9,แถบสังหาร
custom_res_tab_name_7,เหรียญตรามีนาคม
event_center_category_name_2,กิจกรรมที่จะมาถึง
unit_skill_desc_850_1,สร้างความเสียหายแก่เป้าหมายหลายตัว
infinity_war_form_name_2000047,"ล้อมโจมตีไร้ขีดจำกัด VI"
infinity_war_form_name_2000046,"ล้อมโจมตีไร้ขีดจำกัด V"
infinity_war_form_name_2000048,"ล้อมโจมตีไร้ขีดจำกัด VII"
infinity_war_form_name_2000039,"ปะทะไร้ขีดจำกัด V"
infinity_war_form_name_2000040,"ปะทะไร้ขีดจำกัด VI"
infinity_war_form_name_2000041,"ปะทะไร้ขีดจำกัด VII"
infinity_war_form_name_2000042,"ล้อมโจมตีไร้ขีดจำกัด I"
infinity_war_form_name_2000043,"ล้อมโจมตีไร้ขีดจำกัด II"
infinity_war_form_name_2000044,"ล้อมโจมตีไร้ขีดจำกัด III"
infinity_war_form_name_2000045,"ล้อมโจมตีไร้ขีดจำกัด IV"
infinity_war_form_name_2000037,"ปะทะไร้ขีดจำกัด III"
infinity_war_form_name_2000038,"ปะทะไร้ขีดจำกัด IV"
infinity_war_form_name_2000027,"รุกคืบไร้ขีดจำกัด VII"
infinity_war_form_name_2000028,"ทะลวงไร้ขีดจำกัด I"
infinity_war_form_name_2000029,"ทะลวงไร้ขีดจำกัด II"
infinity_war_form_name_2000030,"ทะลวงไร้ขีดจำกัด III"
infinity_war_form_name_2000031,"ทะลวงไร้ขีดจำกัด IV"
infinity_war_form_name_2000032,"ทะลวงไร้ขีดจำกัด V"
infinity_war_form_name_2000033,"ทะลวงไร้ขีดจำกัด VI"
infinity_war_form_name_2000034,"ทะลวงไร้ขีดจำกัด VII"
infinity_war_form_name_2000035,"ปะทะไร้ขีดจำกัด I"
infinity_war_form_name_2000036,"ปะทะไร้ขีดจำกัด II"
infinity_war_form_name_2000022,"รุกคืบไร้ขีดจำกัด II"
infinity_war_form_name_2000023,"รุกคืบไร้ขีดจำกัด III"
infinity_war_form_name_2000024,"รุกคืบไร้ขีดจำกัด IV"
infinity_war_form_name_2000025,"รุกคืบไร้ขีดจำกัด V"
infinity_war_form_name_2000026,"รุกคืบไร้ขีดจำกัด VI"
infinity_war_form_name_2000018,"ทดสอบไร้ขีดจำกัด V"
infinity_war_form_name_2000019,"ทดสอบไร้ขีดจำกัด VI"
infinity_war_form_name_2000020,"ทดสอบไร้ขีดจำกัด VII"
infinity_war_form_name_2000021,"รุกคืบไร้ขีดจำกัด I"
infinity_war_form_name_2000017,"ทดสอบไร้ขีดจำกัด IV"
infinity_war_form_name_2000014,"ทดสอบไร้ขีดจำกัด I"
infinity_war_form_name_2000015,"ทดสอบไร้ขีดจำกัด II"
infinity_war_form_name_2000016,"ทดสอบไร้ขีดจำกัด III"
today_highest,วันนี้สูงสุด
frame_access_11,"Dragon Clash ลอร์ดแห่งกระแสน้ำ ตั๋วเฉพาะฝ่าย"
frame_access_12,"Dragon Clash Blazeking บัตรพิเศษของฝ่ายพิเศษ"
frame_access_2,แพ็คเกจของขวัญพิเศษแบบจำกัดเวลา
frame_access_13,"สิทธิพิเศษเฉพาะ Battle Pass ซีซั่น 18"
frame_access_18,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 23"
frame_access_15,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 20"
frame_access_16,"เอกสิทธิ์เฉพาะ Battle Pass ซีซั่น 21"
frame_access_24,"เอกสิทธิ์เฉพาะ Battle Pass ซีซั่น 27"
frame_access_22,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 25"
frame_access_17,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 22"
frame_access_23,"เอกสิทธิ์เฉพาะ Battle Pass ซีซั่น 26"
frame_access_21,"เอกสิทธิ์เฉพาะ Battle Pass ซีซั่น 24"
frame_access_1,"สิทธิพิเศษเฉพาะ Battle Pass ซีซั่น 14"
frame_access_5,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 19"
frame_access_6,"เอกสิทธิ์เฉพาะ Battle Pass ซีซั่น 11"
frame_access_9,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 16"
frame_access_3,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 15"
frame_access_4,"ไอเทมพิเศษเฉพาะ Battle Pass ซีซั่น 17"
res_name_290143,ขยะเมคา
res_name_300143,โคมไฟแห่งความฝัน
res_name_310143,คิดโดแลนด์
res_name_320143,ราชวงศ์ทะเลทราย
res_name_330143,"เอมเบอร์ ครูเซด"
res_name_340143,แสงสว่างปะทะความมืด
res_name_260143,การรุกรานของเนโคร
frame_access_34,"เอกสิทธิ์เฉพาะ Battle Pass ซีซั่น 29"
res_name_102553,"นักปลุกเสกแห่งธรณี: ชัยชนะแน่นอนแล้ว!"
res_name_102653,"นักธนูหมอก: ยืนยันระยะแล้ว!"
res_name_102753,"ทรราชคนเถื่อน: กรงเล็บเดียว!"
res_name_250143,ขอบสว่าง
res_name_102853,"เมโลดี้ วีเวอร์: ปล่อยจังหวะ!"
res_name_102953,"ไฟร์พาวเวอร์ แวนการ์ด: ล็อกเป้าหมายแล้ว!"
res_name_103053,"อัศวินกริฟฟอน: แวะมาทักทาย!"
res_name_103153,"พ่อมดระลอก: อยู่ในโซน!"
res_name_103253,"ราชินีแห่งดาร์กมูน: ส่องไฟสปอตไลท์!"
frame_access_30,"เร็วๆ นี้"
frame_access_31,"เร็วๆ นี้"
frame_access_32,"เอกสิทธิ์เฉพาะ Battle Pass ซีซั่น 28"
frame_access_33,"เร็วๆ นี้"
frame_access_25,"สิทธิพิเศษสำหรับ Eclipse Pass"
frame_access_26,"สิทธิพิเศษสำหรับ Eclipse Pass"
frame_access_27,สินค้าพิเศษเฉพาะร้านค้าออนไลน์
frame_access_28,สินค้าพิเศษเฉพาะร้านค้าออนไลน์
unit_skin_name_74906,ชุดเกราะผู้ปกครองเงา
res_name_1854,ขอบสว่าง
res_name_1954,การรุกรานของเนโคร
unit_skin_name_70305,เสื้อคลุมราชินีรุ่งอรุณ
unit_skin_name_74405,เรกาเลียผู้พิทักษ์เรเดียนท์
unit_skin_name_74606,เสื้อคลุมราชินีวิญญาณ
snap_recipe_btn,พลังประสาน
ready_finish,พร้อม
strategy_info_tip,"เมื่อเปิดใช้งาน ยูนิตที่อยู่บนช่องที่กำหนดจะกระโดดไปยังตำแหน่งเป้าหมายเมื่อเริ่มการต่อสู้ และเข้าสู่การต่อสู้ทันทีที่ลงจอด"
strategy_info_title,ยุทธวิธี
game_mode_rank_rule_tips_4,"จัดทัพของคุณ อัญเชิญกองทหารระดับตำนาน และคว้าชัยในการแข่งขันสะสมคะแนน 5 รอบ!"
game_mode_rule_4,"กฎกติกา Ace Showdown

กลไกของรอบ: การแข่งขันแต่ละครั้งประกอบด้วย 5 รอบ ในช่วงเตรียมการ คุณจะต้องเลือกกลุ่มกองทหารหนึ่งในสามกลุ่มและส่งพวกเขาลงสู่สนามรบ

ข้อจำกัดการ์ด: การ์ดที่คุณได้รับจะถูกจำกัดตามระดับชั้นปัจจุบันและเลเวลส่วนตัวของคุณ เพื่อให้มั่นใจถึงประสบการณ์การแข่งขันที่ยุติธรรมและสมดุล

พลังประสานระดับตำนาน: สะสมการ์ดทั่วไป, หายาก, มหากาพย์ และตำนานที่ระบุ เพื่อเรียกใช้พลังประสานและอัญเชิญกองทหารระดับตำนาน กองทหารที่จำเป็นจะไม่ถูกใช้ไปและจะต่อสู้เคียงข้างกองทหารระดับตำนานที่ถูกอัญเชิญมาใหม่

เงื่อนไขการชนะ: การชนะแต่ละรอบจะได้รับคะแนน (1 คะแนนสำหรับรอบที่ 1 และเพิ่มขึ้นเรื่อยๆ สูงสุด 5 คะแนนสำหรับรอบที่ 5) ผู้เล่นที่มีคะแนนรวมสูงสุดเมื่อสิ้นสุด 5 รอบจะเป็นผู้ชนะการแข่งขัน"
game_main_title_4,การประลองเอซ
game_mode_name_4,ศึกเอซ
snap_recipes_success_tips,"คอมโบทำงานแล้ว! {0} อัญเชิญ {1}!"
snap_recipes_title,อัญเชิญผสาน
enemy_side,คู่ต่อสู้
battle_time,การต่อสู้
ready_time,การตั้งค่า
round_index,รอบ
hero_moving_effect_skin_name_3000401,ไวเปอร์
hero_moving_effect_skin_name_3000301,ไดร์วูลฟ์
hero_moving_effect_skin_name_3000201,สิงโต
hero_moving_effect_skin_name_3000101,เหยี่ยว
hero_moving_effect_skin_name_0,สกินเดินทัพ
unit_name_723,โกสต์มีเทียร์
unit_attr_1430,ต้านหลบหลีก
unit_name_1001,หิมะลึก
unit_name_1002,ฝนตกหนัก
unit_name_1003,ใบไม้ร่วง
unit_name_1004,แคนยอนพายุ
unit_name_1005,ทะเลกลีบดอกไม้
unit_name_1006,ดินแดนรกร้างตะวันตก
unit_name_1007,สุสานอีกา
unit_name_1008,รุ่งอรุณแห่งแสง
unit_name_1013,นรกภูมิหลอมเหลว
unit_name_1012,น้ำแข็งขั้วโลก
unit_name_1011,จังหวะป่า
unit_name_1009,สนามศักดิ์สิทธิ์
unit_name_1010,ปณิธานเหล็กกล้า
unit_name_1014,ดินแดนหินผา
unit_name_1015,พายุไซโคลนไร้ที่สิ้นสุด
unit_name_1016,วัลฮัลลา
unit_name_1018,พรมแดนเหนือสุด
unit_name_711,นักแม่นปืนกระดูก
synergy_detail_info,"ซินเนอร์จีคือกลไกกลยุทธ์ระดับสูงสุดที่ออกแบบมาสำหรับหน่วยรบระดับตำนาน ด้วยการจัดทีมที่หมุนเวียนหลากหลายรูปแบบในแต่ละซีซัน ผู้เล่นสามารถเปิดใช้งานเอฟเฟกต์ซินเนอร์จีอันทรงพลังได้ด้วยการจัดวางหน่วยรบระดับตำนาน 3 นายที่กำหนด เอฟเฟกต์เหล่านี้จะสร้างความเสียหายเป็นวงกว้างมหาศาล การควบคุมฝูงชน หรือบัฟที่ทรงพลัง ด้วยการเพิ่มเลเวลหน่วยรบและเสริมพลังการ์ด คุณสามารถเพิ่มพลังซินเนอร์จีให้แข็งแกร่งยิ่งขึ้นเพื่อพิชิตศัตรูที่มีความยากสูงสุดได้!"
lineup_reco_settings_info,"แตะที่ทหารเพื่อจัดส่งไปยังจุดที่แนะนำ; แตะที่ช่องสนามรบเพื่อจัดส่งทหารที่แนะนำโดยอัตโนมัติ


ไม่สามารถใช้ได้สำหรับ <color=#EC6D26>ป้องกันอารีน่า</color> หรือ <color=#EC6D26>สงครามแคลน</color>"
black_market_info,"กิจกรรมตลาดมืดเปิดให้บริการช่วงเวลาจำกัด โดยมีบัตรทหาร แพ็กทรัพยากร และสกินเกมแบบจำกัด!


1. แพ็กของขวัญมีเวลาจำกัดและจำนวนจำกัด ใช้เพชรเพื่อ <color=#EC6D26>รีเฟรช</color> ชั้นวางและคว้าสินค้าที่คุณชื่นชอบ

2. ผู้เล่นจะถูกแบ่งเป็นกลุ่ม สินค้าคงคลังจะ <color=#EC6D26>ติดตามแยก</color> ตามกลุ่ม

3. หลากหลายรอบของการ <color=#EC6D26>เติมสต๊อก</color> มอบรางวัลใหญ่ต่อเนื่อง!


กิจกรรมจะสิ้นสุดใน <color=#EC6D26>{0}</color> รีเฟรชตอนนี้และรับรางวัลของคุณ!"
clan_gift_title_info,"1.การซื้อแพ็กเกจที่มาพร้อมของขวัญแคลนจะส่งของขวัญให้แคลนโดยอัตโนมัติ


2.เฉพาะสมาชิกที่อยู่ในแคลนอย่างน้อย <color=#EC6D26>{0}</color> ชั่วโมงเท่านั้นที่สามารถรับของขวัญที่ผู้อื่นส่งหลังจากเข้าร่วม สมาชิกแต่ละคนสามารถรับของขวัญแคลนได้สูงสุด <color=#EC6D26>{1}</color> ชิ้นต่อวัน ของขวัญมีเวลาหมดอายุและไม่สามารถรับได้หลังหมดอายุ


3.สมาชิกสามารถรับของขวัญที่ตนเองส่งได้โดยไม่มีข้อจำกัดเรื่องเวลา"
