Key,Content
task_context_63001,"Masuk selama <color=#EC6D26>{0}</color> hari"
task_context_61007,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> perang tak terbatas."
task_context_63010,"Dengan menggunakan Pencari Cahaya atau Ahli Nujum, kerusakan kumulatif yang ditimbulkan adalah <color=#EC6D26>{0}</color>."
task_context_52007,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> perang tak terbatas."
task_context_53002,"Masuk selama <color=#EC6D26>{0}</color> hari"
task_context_63009,"Buka Peti Loot <color=#EC6D26>{0}</color>"
bd_unlock_val_9,{0}
task_context_53012,"Gunakan Pencari Cahaya atau Ahli Nujum untuk terlibat dalam pertempuran Arena <color=#EC6D26>{0}</color>."
task_context_53013,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> pencarian lapangan"
task_context_53014,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> perang tak terbatas."
task_context_61003,"Dengan menggunakan Pencari Cahaya atau Ahli Nujum, kerusakan kumulatif yang ditimbulkan adalah <color=#EC6D26>{0}</color>."
chatBubble_frame_name_2,"Naga Es dan Api"
task_context_62003,"Dengan menggunakan Pencari Cahaya atau Ahli Nujum, kerusakan kumulatif yang ditimbulkan adalah <color=#EC6D26>{0}</color>."
task_context_62005,"Gunakan Pencari Cahaya atau Ahli Nujum untuk terlibat dalam pertempuran Arena <color=#EC6D26>{0}</color>."
task_context_62006,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> pencarian lapangan"
task_context_62007,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> perang tak terbatas."
task_context_63002,"Masuk selama <color=#EC6D26>{0}</color> hari"
camp_season_faction_right_1,"Penguasa Pasang"
camp_season_faction_left_1,"Raja Api"
task_context_41023,"Tingkatkan Pasukan Legendaris <color=#EC6D26>{0}</color>  kali"
task_context_13002,"Mainkan Mode Petualangan <color=#EC6D26>{0}</color> kali"
emoji_access_3,"Acara Serbuan Naga Daftar Masuk Eksklusif"
event_quest,Percobaan
task_context_41011,"Tingkatkan Pasukan Legendaris <color=#EC6D26>{0}</color>  kali"
emoji_access_6,"Acara Serbuan Naga Daftar Masuk Eksklusif"
campaign_talent_attr_val_1,{0:P1}
campaign_talent_attr_val_2,{0:P1}
coop_level_format,Ko-op<term=rogue_level_format/>
unit_attr_val_1190,{0:P0}
unit_attr_val_1660,"{0:|Tak Terbatas}"
btn_mode_name_14,"Kerja Sama"
task_context_10007,"Kalahkan <color=#EC6D26>{0}</color> Musuh dalam Petualangan, Co-op, atau Arena"
battle_layout_name_203,"Ko-op <term=rogue_level_format/>"
season_rank_format,Global
troop_unlock_cond_99,"Segera Hadir"
attr_val_1450,{0:P0}
unit_attr_val_1073,{0:P1}
skill_desc_200404,<term=skill_desc_passive/>
skill_desc_200604,<term=skill_desc_passive/>
attr_1050,HP
skill_desc_200304,<term=skill_desc_passive/>
skill_desc_200704,<term=skill_desc_passive/>
attr_val_35_1,Kayu
attr_val_1180,{0:P0}
attr_val_35_2,Air
attr_10070,DPS
attr_val_1050,<term=attr_val_1050_>{0}</term>
attr_val_10070,{0:0}
unit_attr_val_1200,{0:P1}
skill_desc_200104,<term=skill_desc_passive/>
unit_attr_val_1202,{0:P1}
skill_desc_200204,<term=skill_desc_passive/>
training_troops,Diteliti
skill_desc_200504,<term=skill_desc_passive/>
unit_attr_val_1710,{0:P1}
attr_val_1470,{0}s
attr_val_10090,{0:0}
res_name_10143,Serigala
game_mode_name_16,"Benturan Fajar"
mode_matching_title_16,"Mencari Lawan..."
ask_context_4025,<term=task_context_3022/>
task_context_10004,"Habiskan <color=#EC6D26>{0}</color> Energi Hijau"
unit_attr_val_1103,{0:P1}
attr_val_1410,{0:P0}
attr_val_1120,{0:P0}
attr_val_1430,{0:P0}
attr_val_1460,{0:P0}
res_name_20143,"Naga Es dan Api"
res_name_30143,"Horor Halloween"
event_rank_title,"Fusion Challenge"
attr_1060,HP
unit_attr_31,Kelas
btn_mode_name_1,"Kerja Sama"
event_rank_title_1,"Fusion Challenge"
campaign_talent_attr_val_3,{0:P1}
campaign_talent_attr_val_4,{0:P1}
campaign_talent_attr_val_5,{0:P1}
unit_attr_val_1193,{0:P0}
unit_attr_val_1093,{0:P1}
attr_val_1070,{0:0}
attr_val_10010,{0:0}
attr_val_1260,{0:P0}
attr_value_100090,{0:0}
attr_value_10090," {0:0}"
attr_val_1090,{0:0.###}
league_defense_area_title,"Zona Pertahanan"
league_battle_exit_title,"Konfirmasi Keluar?"
league_attack_info_desc,"Mohon konfirmasi susunan pasukan Anda. Pasukan tidak dapat diubah setelah matchmaking."
peak_league_title,"Liga Puncak"
league_defense_area_result,"Hasil Pertahanan"
overworld_map_rank_title_short,"Peringkat Mingguan"
not_enough_battle_quota,"Tidak Ada Tantangan Tersisa"
layout_attack,Serang
defense_area_1102,"Front Besi"
defense_area_1101,"Mata Air Pasang"
defense_area_1103,"Tebing Hancur"
defense_area_1104,"Gema Badai"
league_sign_up_register,Daftar
league_sign_up_registered,Terdaftar
league_sign_up_not_eligible,"Tidak Memenuhi Syarat"
league_sign_up_rank_title,Kelayakan
overworld_camp_4,"Suaka Ametis"
unit_skill_name_663_2,Bakar
unit_skill_name_664_2,Bakar
launch_fireworks_title,"Nyalakan Kembang Api"
launch_fireworks_show_obtained,"Tampilkan Dimiliki"
clanwar_not_allow_play_firework,"Garnisunilah menara untuk merayakan."
game_main_title_40,"Lucky Rush"
eliminated_tips,"Mode Penonton — Keluar kapan saja"
survival_goal,"Tujuan Bertahan Hidup"
league_sign_up_info,"Saat ini dalam Fase Pendaftaran. Dimulai secara resmi pada paruh kedua Musim Arena!"
league_sign_up_cancel_registration_title,"Batalkan Pendaftaran?"
defense_area_1100,"Benteng Perisai Pedang"
game_mode_name_41,"Liga Puncak"
card_list_title_0,"Tidak Dimiliki"
no_reward_desc,"Tidak mendapatkan hadiah untuk peringkat rendah di putaran ini."
select_build_no_exist,"{0} belum diperoleh"
exchangeShop_specialTaskDesc,"Selesaikan tugas untuk mengklaim hadiah peti."
defense_area_1,
defense_area_2,
defense_area_3,
defense_area_4,
defense_area_5,
notification_desc_9,"Seseorang menyebutmu di klan."
notification_func_2,"Penyebutan Klan"
gameplay_tab_title_10006,Kompetitif
gameplay_tab_title_10007,"Kerja Sama Tim"
gameplay_tab_title_10005,Klan
gameplay_tab_title_10004,Multipemain
frame_access_29,"Battle Pass Musim 30 Eksklusif"
pvp_skin_access_4,"Tersedia dari Event Penukaran Musim 30"
clan_war_slg_army_hp_buy,"Pasokan Moral"
unit_tag_15,Melemah
task_context_12021,"Buka Peti Legendaris <color=#EC6D26>{0}</color>"
user_sign_reset_title,"Atur Ulang Ciri Khas"
user_face_reset_title,"Atur Ulang Foto Profil"
team_players_version_not_match,"Versi game pemain ini tidak cocok dengan versi Anda. Harap pastikan kedua pemain menggunakan versi yang sama sebelum bermain."
unit_skill_desc_153_1,"Pertahanan fisik meningkat."
unit_skill_name_153_1,"Peningkatan Pertahanan"
unit_skill_name_153_2,"Rentetan Jurang"
unit_skill_desc_153_2,"Menimbulkan kerusakan pada beberapa musuh."
daily_limit_cnt_format,"Batas Harian: {0}/{1}"
overworld_save_btn,
overworld_tutorial_finish,
home_overworld_entry,
unit_name_140,"Penguasa Badai"
unit_name_156,"Kerangka Pencabut Nyawa"
unit_name_157,"Penyihir Kerangka"
unit_skill_desc_156_1,"Memberikan kerusakan kepada beberapa musuh."
unit_skill_name_156_1,"Jatuhnya Pedang"
unit_desc_156,"Konsul Tulang: Pelopor, menuai jiwa dengan Swordfall."
unit_name_152,"Penuai Kerangka"
unit_desc_152,"Konsul Tulang: Pelopor, menuai jiwa dengan Swordfall."
unit_skill_name_152_1,"Kejatuhan Pedang"
unit_skill_desc_152_1,"Memberikan kerusakan pada beberapa musuh."
unit_desc_153,"Konsul Tulang: Sang Arcanist, menekan musuh dengan Rentetan Abyssal."
unit_name_153,"Penyihir Tengkorak"
unit_skill_desc_154_1,"Pertahanan Fisik meningkat."
unit_name_154,"Ksatria Tengkorak"
unit_desc_154,"Para Konsul Tulang: Sang Penjaga, mengukuhkan barisan dengan Tolakan Perisai."
unit_skill_name_154_1,"Peningkatan Pertahanan"
unit_skill_name_154_2,"Kejatuhan Tombak"
unit_skill_desc_154_2,"Memberikan kerusakan pada beberapa musuh."
unit_skill_name_154_3,"Tolak Balik Perisai"
unit_skill_desc_154_3,"Mendorong mundur dan merusak musuh di sekitar."
unit_name_155,"Raja Kerangka"
unit_desc_155,"Para Konsul Tulang: Sang Penguasa, menetapkan malapetaka atas yang hidup dari Singgasana Tulang."
unit_skill_name_155_1,"Peningkatan Pertahanan"
unit_skill_desc_155_1,"Pertahanan fisik meningkat."
unit_skill_name_155_2,"Skyblade Rain"
unit_skill_desc_155_2,"Menimbulkan kerusakan pada banyak musuh."
unit_skill_name_155_3,"Pentalan Perisai"
unit_skill_desc_155_3,"Mendorong mundur dan memberikan kerusakan pada musuh di sekitar."
unit_skill_name_155_4,"Pemanggilan Penjaga"
unit_desc_157,"Para Konsul Tulang: Sang Arkanis, menekan musuh dengan Rentetan Abyssal."
unit_skill_desc_155_4,"Panggil Kerangka Pencabut Nyawa dan Penyihir Kerangka."
unit_skill_name_157_1,"Gempuran Jurang"
unit_skill_desc_157_1,"Memberikan kerusakan pada beberapa musuh."
unit_desc_140,"Lahir dari jantung siklon abadi, Sang Penguasa Badai adalah murka langit yang hidup."
overworld_batting_btn,
feat_unlock_5,"Dibuka pada level EXP {0}"
res_name_1140,Energi
res_desc_1140,"Energi digunakan untuk mengikuti aktivitas Medan Perang."
overworld_marching_btn,Menjelajahi...
overworld_prob_title,"Keluaran Poin Faksi"
gameplay_tab_title_2,Terbaru
season_start_in_format,"Dimulai dalam: {0}"
gameplay_tab_title_empty_2,"Belum ada catatan permainan"
gameplay_tab_title_10001,"Topik Hangat Hari Ini"
gameplay_tab_title_10002,"Cuplikan Permainan Unggulan"
gameplay_tab_title_10003,menyarankan
season_end_in_format,"Jarak ke ujung: {0}"
gameplay_tab_title_empty_1,"Simpan tips gameplay ini ke bookmark Anda!"
lineup_style_skin_access_10001,"Hadiah Acara"
lineup_style_skin_access_9001,"Hadiah Acara"
lineup_style_skin_access_8001,"Hadiah Event"
lineup_style_skin_access_7001,"Hadiah Event"
lineup_style_skin_name_10,"Jalinan Bintang"
lineup_style_skin_name_9,"Rune Emas Mistis"
lineup_style_skin_name_8,"Matriks Urutan"
lineup_style_skin_name_7,"Lambang Keemasan"
overworld_chat_prefix_0,[Kamp]
overworld_chat_prefix_1,"[Zona Perang]"
light_dark_pack_title_1,"Paket Pakaian Dawn"
light_dark_pack_title_3,"Paket Pakaian Bayangan"
light_dark_pack_desc_1,"Bermandikan cahaya, menyapu bersih kegelapan!"
light_dark_pack_desc_3,"Malam tiba, menelan cahaya!"
rarity_6,Prestise
res_name_168,"Pelat Cahaya Malam"
team_err_645,"Versi pertempuran tidak cocok antar pemain."
team_err_692,"Jumlah pemain melebihi batas maksimum untuk mode ini."
team_err_649,"Tidak dapat bergabung ke ruangan."
team_err_693,"Level pemain tidak cukup."
team_err_643,"Ruang telah dibubarkan."
battle_analysis_attr_7,Terobosan
battle_analysis_attr_6,Menjaga
battle_analysis_attr_5,Tunggal
battle_analysis_attr_4,"Area - Wilayah"
battle_analysis_attr_3,Kontrol
lucky_flop_tip_msg,"Super Lucky Drawing telah hadir!  
(1) Gunakan emas untuk merekrut selama acara untuk mendapatkan Super Luck (bukan Luck biasa).  
(2) Kumpulkan Super Luck untuk memasuki Super Lucky Moment, atau gunakan permata untuk masuk lebih awal.  
(3) Super Luck akan diatur ulang setelah acara berakhir.  
(4) Setiap putaran mencakup unit Mitos, Legendaris, Epik yang terbatas & tidak terbatas, serta sumber daya.  
(5) Kolam akan diperbarui setelah semua hadiah Mitos diklaim.  
(6) Maksimal 10 putaran per hari.  "
unit_skin_rarity_5,Mitik
unit_skin_rarity_6,Sempurna
unit_skin_rarity_1,Umum
unit_skin_rarity_2,Langka
unit_skin_rarity_3,Epik
unit_skin_rarity_4,Legenda
title_skin_default_name,"Lencana Maret Dasar"
battle_result_report_effect_source_4,"Segera Hadir."
battle_result_report_effect_source_5,"Segera Hadir."
battle_result_report_effect_source_6,"Segera Hadir."
battle_result_report_effect_source_7,"Segera Hadir."
battle_result_report_effect_source_3,"Segera Hadir."
name_effect_source_5,"Segera Hadir."
name_effect_source_6,"Segera Hadir."
name_effect_source_7,"Segera Hadir."
name_effect_source_8,"Segera Hadir."
name_effect_source_2,"Segera Hadir."
name_effect_source_4,"Segera Hadir."
name_effect_source_3,"Segera Hadir."
name_effect_source_1,"Segera Hadir."
name_effect_source_desc,"Digunakan secara default."
name_effect_default_name,"Plat Nama Dasar"
title_skin_source_desc,"Digunakan secara default."
battle_result_report_effect_source_2,"Segera Hadir"
custom_res_tab_name_8,"Lencana Nama"
clan_war_slg_member_rank_sort_4,"Partisipasi Bos"
clan_war_slg_member_rank_sort_5,Morales
clan_war_slg_member_rank_sort_3,"Energi Merah"
unit_skill_desc_43_1,"Memberikan kerusakan pada musuh acak saat mati."
unit_skill_name_43_1,"Peluru Sakaratul Maut"
battle_result_report_effect_default_name,"Peringatan Dasar"
battle_result_report_effect_source_1,"Segera Hadir"
res_name_768,"Pelat Ungu"
res_name_668,"Pelat Azure"
res_name_568,"Pelat Kirmizi"
res_name_468,"Pelat Zamrud"
res_name_368,"Plat Emas"
res_name_770,"Peringatan Panah Ungu"
res_name_670,"Siaga Delta Hijau"
res_name_570,"Peringatan Cincin Emas"
res_name_470,"Peringatan Kubus Biru"
res_name_370,"Peringatan Naga Api"
res_name_270,"Peringatan Naga Es"
res_name_170,Bawaan
res_name_268,"Pelat Naga"
res_name_300040169,"Pawai Viper"
res_name_300030169,"Pawai Serigala Purba"
res_name_300020169,"Pawai Singa"
res_name_300010169,"Pawai Elang"
res_name_469,"Ivy March"
res_name_369,"Pawai Beku"
res_name_269,"Derap Guntur"
res_name_169,"Pawai Api Liar"
res_name_868,"Lempeng Violet"
unit_desc_336,"Roh batu kecil yang dihidupkan oleh badai."
unit_desc_337,"Roh batu kecil yang dijiwai energi magis oleh badai."
unit_desc_338,"Seekor kumbang yang lahir di tengah badai dengan duri di punggungnya."
unit_desc_321,"Kepiting elemental dengan afinitas terhadap elemen angin."
battle_result_report_effect_default_desc,"Digunakan secara default."
title_effect_source_1,"Segera Hadir"
unit_name_336,"Roh Badai"
unit_name_337,"Elemen Badai"
unit_name_338,Stormbug
unit_desc_335,"Seorang prajurit elemen yang menguasai badai, meningkatkan penghindaran, ketahanan fisik, dan ketahanan angin unit di sekitarnya."
battle_title_name_1,"Kembar Keturunan Naga"
unit_name_335,"Prajurit Badai"
ad_firework_pack_title,"Paket Kembang Api"
unit_name_718,"Imam Rahmat"
unit_skill_desc_625_1,"Pada awal pertempuran, lakukan flash ke pemanah terlebih dahulu untuk menyebabkan kerusakan area.  
[Kerjasama]: Setiap serangan memiliki peluang untuk memberikan kerusakan sedang ke area yang luas."
unit_skill_desc_851_3,"Lompatan Bumi peningkatan damage."
unit_skill_desc_658_1,"Hanya menargetkan musuh dengan kecepatan serangan di bawah 0,8, memberikan kerusakan area."
emoji_access_1001,"Pantau terus"
emoji_access_1004,"Pantau terus"
emoji_access_1005,"Pantau terus"
emoji_name_1001,"Ahli Geoman: Tidak termaafkan!"
res_name_100153,"Ahli Geoman: Tidak termaafkan!"
emoji_name_1004,"Pembasmi Venospore: Itu keterlaluan!"
emoji_name_1005,"Pembasmi Venospore: Rencanakanlah dengan Baik!"
res_name_100453,"Pembasmi Venospore: Itu keterlaluan!"
res_name_100553,"Pembasmi Venospore: Rencanakanlah dengan Baik!"
res_name_270143,"Dadu Keberuntungan"
res_name_280143,"Blok Jatuh"
emoji_access_1011,"Pantau terus"
emoji_access_1006,"Pantau terus"
emoji_access_1009,"Pantau terus"
emoji_access_1010,"Pantau terus"
emoji_access_1026,"Pendaftaran Dragon Clash Eksklusif"
emoji_access_1025,"Pendaftaran Dragon Clash Eksklusif"
event_center_event_exclusive,"Eksklusif Acara"
camp_season_bp_purchase_desc,"Selesaikan Uji Coba Musiman untuk membuka hadiah melimpah!"
camp_season_bp_extra_desc,"Kumpulkan lebih banyak Poin Musim untuk mengklaim hadiah tambahan! 
(Efektif setelah membuka Pass Gerhana)"
camp_season_bp_name,"Pass Gerhana"
sign_in_title_5,"Masuk Eclipse"
task_context_30049,"Oracle mencapai level maksimum Lv.{0}"
task_context_13004,"Peroleh pasukan <color=#EC6D26>{0}</color> kali"
camp_season_info_desc_2,"Selamat datang di Cahaya vs Kegelapan!

Di medan perang yang porak-poranda ini, pasukan Cahaya dan Kegelapan terkunci dalam bentrokan abadi—Para pejuang Cahaya, <color=#BD6200>Pencari Cahaya</color>, menjunjung tinggi kemuliaan cahaya, sementara para pejuang Kegelapan, <color=#8D46DD>Ahli Nujum</color>, menguasai kekuatan bayangan.

Kedua faksi saling berhadapan, dan perang sudah di ambang mata. Pilih pihakmu, ikut serta dalam uji coba dan pertempuran, berjuang demi kejayaan faksmu, dan raih hadiah melimpah!

<color=#FF6657>1. Poin Pribadi & Faksi</color> Selesaikan misi uji coba, ikuti aktivitas harian, dan dapatkan atau tingkatkan prajurit untuk mendapatkan Poin Pribadi. Poin yang didapatkan dari aktivitas harian dan pertumbuhan prajurit memiliki batas harian.

Setiap upaya kecilmu akan berubah menjadi kekuatan faksi—Poin Pribadimu berkontribusi pada Total Faksi, mendorong pihakmu menuju kemenangan tertinggi!

<color=#FF6657>2. Tantangan Tahap</color> Musim dibagi menjadi beberapa tahap. Seiring berjalannya perang, pasukan Cahaya dan Kegelapan akan mendapatkan buff eksklusif (yang akan berakhir saat musim usai):

Faksi <color=#BD6200>Cahaya</color>:
【Tahap I】: Serangan Pemanah +<color=#EC6D26>1%</color>
【Tahap II】: Serangan Pemanah +<color=#EC6D26>3%</color>
【Tahap III】: Serangan Pemanah +<color=#EC6D26>5%</color>

Faksi <color=#8D46DD>Kegelapan</color>:
【Tahap I】: Serangan Penyihir +<color=#EC6D26>1%</color>
【Tahap II】: Serangan Penyihir +<color=#EC6D26>3%</color>
【Tahap III】: Serangan Penyihir +<color=#EC6D26>5%</color>

Seiring intensitas pertempuran meningkat, kekuatan faksmu akan terbangun secara bertahap!

<color=#FF6657>3. Hadiah</color> Kumpulkan poin untuk membuka hadiah Battle Pass dan bersaing dengan pemain grup untuk hadiah peringkat. Peringkat akan ditentukan di akhir setiap tahap—semakin tinggi peringkatmu, semakin besar hadiahmu!

Di akhir musim, Total Poin Faksi akan dibandingkan. Faksi dengan skor lebih tinggi akan meraih kemenangan dan membuka hadiah eksklusif yang lebih besar!

Hanya pemain yang telah memberikan kontribusi yang memadai yang berhak atas hadiah faksi—semakin besar kontribusimu, semakin kaya hadiahmu!"
send_camp_season_2_1_content,"Komandan yang terhormat,

Acara ""Light vs Dark"" telah berhasil diselesaikan! Selamat! Anda memilih faksi <color=#8D46DD>Ahli Nujum</color> dan memimpin pihak Anda menuju kemenangan akhir!

Selama pertempuran sengit ini, Anda secara pribadi menyumbangkan <color=#FF6657>{0}</color> poin, menunjukkan kekuatan dan tekad yang luar biasa.

Hadiah faksi Anda telah dikirimkan bersama pesan ini.

Harap segera klaim. Terima kasih atas partisipasi Anda yang penuh semangat—kami tidak sabar untuk menyaksikan kejayaan Anda kembali!

Hormat kami,
Divisi Logistik War Inc."
send_camp_season_2_0_content,"Komandan yang Terhormat,

Acara 'Terang vs Gelap' telah berhasil berakhir!

Meskipun faksi Anda <color=#8D46DD>Ahli Nujum</color> tidak mencapai kemenangan akhir, Anda tetap berkontribusi <color=#FF6657>{0}</color> poin selama acara, membuktikan keberanian dan tekad Anda.

Hadiah faksi Anda telah dikirim bersama pesan ini. Mohon segera klaim.

Terima kasih atas upaya Anda—kami menantikan kepemimpinan Anda di lain waktu!

Hormat kami,
Divisi Logistik War Inc."
send_camp_season_1_0_content,"Komandan yang Terhormat,

Acara ""Cahaya vs Kegelapan"" telah berhasil diselesaikan!

Meskipun faksi <color=#BD6200>Pencari Cahaya</color> Anda tidak meraih kemenangan akhir, Anda tetap berkontribusi <color=#FF6657>{0}</color> poin selama acara, menunjukkan keberanian dan tekad sejati.

Hadiah faksi Anda telah dikirimkan bersama pesan ini. Mohon segera klaim hadiahnya. Terima kasih atas dedikasi Anda—kami menantikan kembalinya Anda di musim depan!

Hormat kami,
Divisi Logistik War Inc."
send_camp_season_1_1_content,"Komandan yang Terhormat,

Event ""Light vs Dark"" telah berakhir dengan sukses! Selamat!

Anda memilih faksi <color=#BD6200>Pencari Cahaya</color> dan memimpin pihak Anda menuju kemenangan akhir! Selama pertempuran sengit ini, Anda secara pribadi menyumbangkan <color=#FF6657>{0}</color> poin, menunjukkan kekuatan dan keberanian yang luar biasa.

Hadiah faksi Anda telah dikirimkan bersama pesan ini. Mohon segera klaim.

Terima kasih atas partisipasi Anda yang penuh semangat—kami menantikan untuk menyaksikan kejayaan Anda kembali!

Hormat kami,
Divisi Logistik War Inc."
camp_season_show_desc_2_2,"Anda telah bergabung dengan <color=#DBADFF>Ahli Nujum</color>!"
camp_season_choose_desc_2,"<color=#FFE000>Pencari Cahaya</color>atau<color=#DBADFF>Ahli Nujum</color>!"
camp_season_select_desc_1_2,"Anda akan bergabung dengan <color=#FFE000>Pencari Cahaya</color>!"
camp_season_select_desc_2_2,"Anda akan bergabung dengan <color=#DBADFF>Ahli Nujum</color>!"
camp_season_show_desc_1_2,"Anda telah bergabung <color=#FFE000>Pencari Cahaya</color>!"
send_camp_season_2_0_title,"Ahli NujumHadiah Faksi"
send_camp_season_1_1_title,"Pencari CahayaHadiah Faksi"
send_camp_season_1_0_title,"Pencari CahayaHadiah Faksi"
send_camp_season_2_1_title,"Ahli NujumHadiah Faksi"
camp_season_buff_bubble_desc_1_4,"Secara keseluruhan Penembak Jitu"
camp_season_buff_bubble_desc_2_4,"Secara keseluruhan Penyihir"
camp_season_buff_desc_1_4,"Secara keseluruhan Penembak Jitu"
camp_season_title_2,"Terang vs. Gelap"
camp_season_buff_desc_2_4,"Secara keseluruhan Penyihir"
overworld_prefix_5,
overworld_prefix_7,
task_context_53015,"Menerima <color=#EC6D26>{0}</color> unit dari Pencari Cahaya"
task_context_63015,"Menerima <color=#EC6D26>{0}</color> contoh dari Ahli Nujum"
task_context_54006,"Gunakan Pencari Cahaya atau Ahli Nujum untuk memberikan <color=#EC6D26>{0}</color> kerusakan dalam Mode Petualangan."
task_context_54007,"Gunakan Pencari Cahaya atau Ahli Nujum untuk memberikan <color=#EC6D26>{0}</color> kerusakan di arena."
task_context_54008,"Gunakan Pencari Cahaya atau Ahli Nujum untuk memberikan <color=#EC6D26>{0}</color> kerusakan dalam perburuan."
task_context_54009,"Gunakan Pencari Cahaya atau Ahli Nujum untuk memberikan <color=#EC6D26>{0}</color> kerusakan di Infinite Warfare."
task_context_51007,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> perang tak terbatas."
task_context_51003,"Dengan menggunakan Pencari Cahaya atau Ahli Nujum, kerusakan kumulatif yang ditimbulkan adalah <color=#EC6D26>{0}</color>."
task_context_51004,"Gunakan Pencari Cahaya atau Ahli Nujum untuk terlibat dalam pertempuran Mode Petualangan <color=#EC6D26>{0}</color>."
task_context_51005,"Gunakan Pencari Cahaya atau Ahli Nujum untuk terlibat dalam pertempuran Arena <color=#EC6D26>{0}</color>."
task_context_51006,"Gunakan Pencari Cahaya atau Ahli Nujum untuk melakukan <color=#EC6D26>{0}</color> pencarian lapangan"
task_context_63008,"Ahli NujumLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_63007,"Ahli NujumLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_63003,"Ahli NujumLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_63004,"Ahli NujumLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_63005,"Ahli NujumLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_63006,"Ahli NujumLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_53008,"Pencari CahayaLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_53004,"Pencari CahayaLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_53005,"Pencari CahayaLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_53006,"Pencari CahayaLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_53007,"Pencari CahayaLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
task_context_53003,"Pencari CahayaLevel tertinggi yang dicapai <color=#EC6D26>{0}</color>"
unit_skin_name_70604,"Pakaian Kolektor Romantis"
unit_skin_name_73404,"Kostum Penari Malam yang Mempesona"
unit_skin_name_74204,"Pakaian Pemburu Hati"
unit_skin_name_70304,"Pakaian Penguasa Es Api"
emoji_access_1032,"Pantau terus"
chatBubble_frame_access_18,"Pantau terus"
chatBubble_frame_access_19,"Pantau terus"
emoji_access_1030,"Pantau terus"
emoji_access_1031,"Pantau terus"
emoji_access_1027,"Pantau terus"
emoji_access_1028,"Pantau terus"
emoji_access_1029,"Pantau terus"
res_name_100653,"Jangan macam-macam denganku!"
res_name_100953,"Tak termaafkan!"
res_name_101053,"Dewi Perang: Saya sangat menyukainya!"
res_name_101153,"Dewi Perang: Ini dia!"
team_recruitment_cond_mod_5,
team_recruitment_cond_mod_hint_5,
team_recruitment_title,
team_recruitment_title_cond,
team_recruitment_cond_on,
team_recruitment_cond_off,
team_err_647,
task_context_12002,"Mainkan Mode Petualangan <color=#EC6D26>{0}</color> kali"
task_context_11002,"Habiskan <color=#EC6D26>{0}</color> Permata"
task_context_10002,"Ubah <color=#EC6D26>avatar</color> Anda"
snap_refresh_full,
delete_friend_msg,"Apakah Anda ingin menghapus pemain ini dari daftar teman Anda?"
progress,"Progres: {0}"
task_context_11006,"Kalahkan <color=#EC6D26>{0}</color> Musuh dalam Petualangan, Co-op, atau Arena"
train_challenge_level_31058,"Tantangan Penyihir Bayangan: Mahir I"
train_challenge_level_31059,"Tantangan Penyihir Bayangan: Mahir II"
train_challenge_level_31060,"Tantangan Penyihir Bayangan: Mahir III"
train_challenge_level_31054,"Tantangan Pelawak: Mahir III"
train_challenge_level_31055,"Tantangan Penyihir Bayangan: Pemula"
train_challenge_level_31056,"Tantangan Penyihir Bayangan: Menengah I"
train_challenge_level_31057,"Tantangan Penyihir Bayangan: Menengah II"
train_challenge_level_31053,"Tantangan Pelawak: Mahir II"
train_challenge_level_31044,"Tantangan Panglima Batu: Menengah I"
train_challenge_level_31045,"Tantangan Panglima Batu: Menengah II"
train_challenge_level_31046,"Tantangan Panglima Batu: Mahir I"
train_challenge_level_31047,"Tantangan Panglima Batu: Mahir II"
train_challenge_level_31048,"Tantangan Panglima Batu: Mahir III"
train_challenge_level_31049,"Tantangan Pelawak: Pemula"
train_challenge_level_31050,"Tantangan Pelawak: Menengah I"
train_challenge_level_31051,"Tantangan Pelawak: Menengah II"
train_challenge_level_31052,"Tantangan Pelawak: Mahir I"
train_challenge_level_31041,"Tantangan Surya Bijak: Mahir II"
train_challenge_level_31042,"Tantangan Surya Bijak: Mahir III"
train_challenge_level_31043,"Tantangan Panglima Batu: Pemula"
train_challenge_level_31034,"Tantangan Pencari Cahaya: Mahir I"
train_challenge_level_31037,"Tantangan Surya Bijak: Pemula"
